Planet,Teff,Teff_err_up,Teff_err_dn,[Fe/H],[Fe/H]_err_up,[Fe/H]_err_dn,M*,M*_err_up,M*_err_dn,R*,R*_err_up,R*_err_dn,logg*,logg*_err_up,logg*_err_dn,rho*,rho*_err_up,rho*_err_dn,e,e_err_up,e_err_dn,a (AU),a_err_up,a_err_dn,Mp,Mp_err_up,Mp_err_dn,Rp,Rp_err_up,Rp_err_dn,gp,gp_err_up,gp_err_dn,rhop,rhop_err_up,rhop_err_dn,Teq,Teq_err_up,Teq_err_dn,Discovery_Reference,Recent_Reference,Type,RA:HH,RA:MM,RA:SS,Dec:DD,Dec:MM,Dec:SS,Vmag,Kmag,T14,Depth,T0 (HJD or BJD),T0_err,P (day),P_err,Ephemeris_Reference,Impact Parameter,Depth_Calc,Bmag,Rmag,Imag,Kmag_Calc,Umag,Vmag_Calc,Hmag,Jmag,a_Calc,Teq_Calc,ScaleHeight_Prox,Previous Study Flag,a-a_Calc % Error,Rp/R*,a_Calc/R*,V-Vcalc,K-Kcalc,umag,gmag,rmag,imag,zmag,RISEmag,SPRAT_Redmag,SPRAT_Bluemag,600RI+19mag,HKmag,G750Mmag,GR01mag,Exposure Time for Half_Well,SNR (Half_Well),Cadence (Half_Well),Rank,Habitable_Rank,Multi_Transit_Rank,Multi_Transit_Habitable_Rank
K2-223c,5835,38.0,40.0,0.12,0.06,0.06,1.06,0.02,0.02,0.99,0.01,0.01,4.48,0.01,0.01,0.8,0.3,0.5,,,,0.0549,0.0003,0.0003,,,,0.14,0.01,0.006,,,,,,,1091.0,11.0,11.0,2018AJ....156...78L,2018AJ....156...78L,KTEP,12,21,13.47,-10,16,55.3,11.18,9.84,0.1218,0.02,2457582.9755,0.0044,4.56327,0.00051,2018AJ....156...78L,0.42,0.0002111818396697,11.697716951160189,10.753716951160188,10.421716951160189,9.635716951160187,11.764716951160189,11.384283048839812,9.994283048839812,10.261283048839813,0.0548983446407565,1194.846541547865,,1.0,0.0030153172273674,0.0145320968779356,11.924510450821275,-0.2042830488398124,0.2042830488398124,11.68688515255897,11.518196423590748,10.955534525200418,10.832720951160187,10.796441158414073,9.829563130898627,10.753716951160188,11.18,10.248414494340082,9.917141524419906,11.18,9.61812284244399,1.7224652384325148,948.3493000217139,6109.56886977682,0.0,0.0,0.0,0.0
K2-243b,6570,269.0,171.0,-0.03,0.18,0.19,1.29,0.04,0.06,1.39,0.03,0.03,4.26,0.02,0.03,1.0,0.3,0.5,,,,0.1087,0.0014,0.0014,,,,0.194,0.012,0.011,,,,,,,1035.0,36.0,35.0,2018AJ....156...78L,2018AJ....156...78L,KTEP,12,4,29.13,-4,53,57.0,10.84,9.59,0.2185,0.02,2457593.2062,0.0079,11.54182,0.00272,2018AJ....156...78L,0.39,0.0002057049516658,11.191716951160188,10.501716951160189,10.247716951160188,9.674716951160187,11.162716951160188,10.755283048839813,9.730283048839812,9.903283048839812,0.1088059432786276,1132.3475853563182,,1.0,-0.097369018120945,0.0143424179156028,16.815823972221967,0.0847169511601872,-0.0847169511601872,10.777078295416114,11.09785242359075,10.680038525200418,10.639454951160188,10.653087075512518,9.668341037804929,10.501716951160189,10.84,10.024789082550935,9.660141524419906,10.84,9.315011632453484,1.3365946080484414,948.4013147547653,14124.252698852577,0.0,0.0,0.0,0.0
K2-243c,6570,269.0,171.0,-0.03,0.18,0.19,1.29,0.04,0.06,1.39,0.03,0.03,4.26,0.02,0.03,1.0,0.4,0.6,,,,0.1817,0.0022,0.0024,,,,0.179,0.013,0.012,,,,,,,801.0,27.0,28.0,2018AJ....156...78L,2018AJ....156...78L,KTEP,12,4,29.13,-4,53,57.0,10.84,9.59,0.2825,0.02,2457584.505,0.0077,24.94598,0.00491,2018AJ....156...78L,0.4,0.0001751246773388,11.191716951160188,10.501716951160189,10.247716951160188,9.674716951160187,11.162716951160188,10.755283048839813,9.730283048839812,9.903283048839812,0.1818877568096946,875.7987763261875,,1.0,-0.1032267443328259,0.0132334680767675,28.10887962973993,0.0847169511601872,-0.0847169511601872,10.777078295416114,11.09785242359075,10.680038525200418,10.639454951160188,10.653087075512518,9.668341037804929,10.501716951160189,10.84,10.024789082550935,9.660141524419906,10.84,9.315011632453484,1.3365946080484414,948.4013147547653,18261.33358089635,0.0,0.0,0.0,0.0
K2-261,5513,51.0,51.0,0.26,0.03,0.03,1.105,0.019,0.019,1.669,0.022,0.021,4.032,0.015,0.015,,,,0.42,0.03,0.03,0.10376,0.00043,0.00051,0.179,0.021,0.021,0.84,0.011,0.011,,,,0.28,0.04,0.04,1066.0,11.0,13.0,2019MNRAS.483.1970B,2019MNRAS.483.1970B,TEP,10,52,7.78,0,29,36.1,10.61,8.89,0.23,0.3,2458151.14394,0.00028,11.6334681,4.4e-06,2023AJ....165..155T,0.187,0.0026749568787651,11.236716951160188,10.130716951160188,9.757716951160187,8.811716951160188,11.479716951160189,10.688283048839812,9.056283048839813,9.385283048839812,0.1038803518169354,1065.5718839578285,,2.0,-0.115856189193069,0.0517199852935515,13.368326226708222,-0.0782830488398129,0.0782830488398129,11.511622723987532,10.99658542359075,10.346685525200416,10.178847951160186,10.11633240711874,9.158762088527654,10.130716951160188,10.61,9.60997626905001,8.973141524419907,10.61,9.025167980794292,0.9833363933394947,948.4489308861139,20208.750672303486,0.0,0.0,0.0,0.0
K2-265,5477,27.0,27.0,0.078,0.02,0.02,0.915,0.017,0.017,0.977,0.053,0.053,4.419,0.053,0.053,0.98,0.19,0.19,0.084,0.079,0.079,0.03376,0.00021,0.00021,0.0206,0.0026,0.0026,0.153,0.01,0.01,,,,5.4,1.4,1.4,,,,2018A+A...620A..77L,2018A+A...620A..77L,TEP,22,48,7.56,-14,29,40.8,11.1,9.26,0.0944,0.03,2456981.6431,0.0016,2.369172,8.9e-05,2018A+A...620A..77L,0.3,0.000258979042506,11.750716951160188,10.609716951160188,10.227716951160188,9.245716951160189,12.034716951160188,11.114283048839813,9.428283048839813,9.770283048839811,0.0337658698755889,1420.64101642778,,1.0,-0.0173840496647655,0.0160928258086043,7.430384417029364,-0.0142830488398129,0.0142830488398129,12.091420009701832,11.496628423590748,10.828622525200418,10.651070951160188,10.582796339761224,9.627261368672068,10.609716951160188,11.1,10.085538633977654,9.344141524419909,11.1,9.509887108213553,1.532530461723425,948.374903277049,5322.021456479171,0.0,0.0,0.0,0.0
K2-229b,5185,32.0,32.0,-0.06,0.02,0.02,0.804,0.038,0.048,0.781,0.012,0.012,4.56,0.03,0.05,1.69,0.13,0.14,0.0,,,0.01288,0.00013,0.00013,0.0078,0.0013,0.0014,0.1068,0.004,0.0043,,,,6.0,1.7,1.7,1960.0,40.0,40.0,2018NatAs...2..393S,2019ApJ...883...79D,TEP,12,27,29.58,-6,43,18.8,10.98,9.05,0.04,0.02,2457583.4691,0.0012,0.584249,1.4e-05,2018NatAs...2..393S,0.38,0.0001974746370578,11.740716951160188,10.433716951160187,10.01071695116019,8.85971695116019,12.242716951160189,11.170283048839812,9.230283048839812,9.635283048839812,0.0127181473305088,1959.27613985254,,2.0,1.27261200303009,0.0140525669205952,3.546240928343987,-0.1902830488398113,0.1902830488398113,12.35895943827325,11.42775642359075,10.667574525200418,10.444197951160188,10.34968758846589,9.403389126611389,10.433716951160187,10.98,9.893654714490925,9.140141524419906,10.98,9.359523618135936,1.3213442752949243,948.4033704162016,2615.518199621836,0.0,0.0,0.0,0.0
K2-229c,5185,32.0,32.0,-0.06,0.02,0.02,0.804,0.038,0.048,0.781,0.012,0.012,4.56,0.03,0.05,1.69,0.13,0.14,0.0,,,0.07577,0.00076,0.00076,,0.067,0.0,0.189,0.01,0.007,,,,0.0,9.6,0.0,800.0,20.0,20.0,2018NatAs...2..393S,2019ApJ...883...79D,TEP,12,27,29.58,-6,43,18.8,10.98,9.05,0.05,0.06,2457586.3431,0.0019,8.32834,0.00045,2018NatAs...2..393S,0.39,0.000618432674601,11.740716951160188,10.433716951160187,10.01071695116019,8.85971695116019,12.242716951160189,11.170283048839812,9.230283048839812,9.635283048839812,0.0747705940266366,808.0573036396422,,2.0,1.3366297090100816,0.0248683066291433,20.86169838048322,-0.1902830488398113,0.1902830488398113,12.35895943827325,11.42775642359075,10.667574525200418,10.444197951160188,10.34968758846589,9.403389126611389,10.433716951160187,10.98,9.893654714490925,9.140141524419906,10.98,9.359523618135936,1.3213442752949243,948.4033704162016,3269.397749527295,0.0,0.0,0.0,0.0
K2-229d,5185,32.0,32.0,-0.06,0.02,0.02,0.804,0.038,0.048,0.781,0.012,0.012,4.56,0.03,0.05,1.69,0.13,0.14,0.0,,,0.182,0.0042,0.0042,,0.079,0.0,0.236,0.021,0.021,,,,0.0,7.2,0.0,522.0,13.0,13.0,2018NatAs...2..393S,2019ApJ...883...79D,TEP,12,27,29.58,-6,43,18.8,10.98,9.05,0.07,0.1,2457623.1,0.5,31.0,1.1,2018NatAs...2..393S,0.9678612938019414,0.000964257054522,11.740716951160188,10.433716951160187,10.01071695116019,8.85971695116019,12.242716951160189,11.170283048839812,9.230283048839812,9.635283048839812,0.1795834576411016,521.4040628831699,,2.0,1.3456375050578389,0.0310524887009408,50.10992616138242,-0.1902830488398113,0.1902830488398113,12.35895943827325,11.42775642359075,10.667574525200418,10.444197951160188,10.34968758846589,9.403389126611389,10.433716951160187,10.98,9.893654714490925,9.140141524419906,10.98,9.359523618135936,1.3213442752949243,948.4033704162016,4577.156849338214,0.0,0.0,0.0,0.0
K2-232,6154,60.0,60.0,0.1,0.04,0.04,1.118,0.028,0.026,1.161,0.024,0.024,4.379,0.017,0.017,,,,0.258,0.025,0.025,0.10356,0.00081,0.00077,0.398,0.037,0.037,1.0,0.022,0.02,,,,,,,1030.0,15.0,15.0,2018MNRAS.477.2572B,2018MNRAS.477.2572B,TEP,4,55,3.96,18,39,16.3,9.9,8.43,0.20802,0.79,2457825.349782,9.3e-05,11.168454,2.3e-05,2018MNRAS.477.2572B,0.041,0.007834412730309,10.343716951160188,9.513716951160188,9.214716951160188,8.523716951160187,10.344716951160189,9.806283048839813,8.577283048839812,8.802283048839811,0.1014882642025492,1003.688590446306,,1.0,2.041355041126754,0.0885122179719222,19.18064603035479,0.0937169511601894,-0.0937169511601876,10.15619372398754,10.201676423590747,9.704854525200416,9.617569951160188,9.602406738724955,8.627994834972254,9.513716951160188,9.9,9.020577474515829,8.503641524419905,9.9,8.35550744487227,0.5445325869130646,948.5080744895798,33006.15689850239,0.0,0.0,0.0,0.0
K2-233b,5033,41.0,35.0,-0.09,0.03,0.03,0.79,0.01,0.01,0.71,0.01,0.01,4.64,0.01,0.01,2.25,0.04,0.03,0.079,0.048,0.029,0.03308,0.0001,0.00009,0.0075,0.0047,0.0041,0.1173,0.0032,0.0032,13.0,8.0,8.0,4.3,2.4,2.8,1121.0,10.0,9.0,2018AJ....155..222D,2023MNRAS.522.3458B,TEP,15,21,55.2,-20,13,54.0,10.73,8.38,0.0828,0.018,2457791.691,0.0026,2.4675,4e-05,2020A+A...640A..48L,0.2,0.0002882373215623,11.536716951160187,10.156716951160188,9.714716951160188,8.488716951160189,12.136716951160189,10.621283048839812,8.565283048839813,8.997283048839813,0.0330359643097893,1125.1123930820645,307.71647018696814,3.0,0.1332962155962113,0.0169775534622135,10.018681281101008,0.1087169511601882,-0.1087169511601882,12.255604723987547,11.20240742359075,10.39778352520042,10.152890951160188,10.046222557377805,9.1041845915109,10.156716951160188,10.73,9.60916894871091,8.472641524419906,10.73,9.092530514197367,1.0307075688832446,948.4425458029239,6940.785355589423,0.0,0.0,0.0,0.0
K2-233c,5033,41.0,35.0,-0.09,0.03,0.03,0.79,0.01,0.01,0.71,0.01,0.01,4.64,0.01,0.01,2.25,0.04,0.03,0.07,0.045,0.035,0.06666,0.0002,0.00018,0.0145,0.0057,0.0053,0.1135,0.0034,0.0034,28.0,11.0,10.0,9.3,3.8,3.5,790.0,7.0,6.0,2018AJ....155..222D,2023MNRAS.522.3458B,TEP,15,21,55.2,-20,13,54.0,10.73,8.38,0.1165,0.015,2457996.3522,0.0057,7.06005,0.00026,2020A+A...640A..48L,0.36,0.0002698645958982,11.536716951160187,10.156716951160188,9.714716951160188,8.488716951160189,12.136716951160189,10.621283048839812,8.565283048839813,8.997283048839813,0.0665815751458386,792.5239035523014,100.68332320696328,3.0,0.1177876221606267,0.0164275559928494,20.18879365774465,0.1087169511601882,-0.1087169511601882,12.255604723987547,11.20240742359075,10.39778352520042,10.152890951160188,10.046222557377805,9.1041845915109,10.156716951160188,10.73,9.60916894871091,8.472641524419906,10.73,9.092530514197367,1.0307075688832446,948.4425458029239,9765.718525678354,0.0,0.0,0.0,0.0
Kepler-010b,5708,28.0,28.0,-0.15,0.04,0.04,0.91,0.021,0.021,1.065,0.009,0.009,4.344,0.004,0.004,0.757,0.003,0.003,0.0,,,0.01685,0.00013,0.00013,0.0102,0.001,0.001,0.1311,0.0027,0.0018,14.6,1.3,1.5,4.18,0.5,0.47,2188.0,16.0,16.0,2011ApJ...729...27B,2025A+A...696A.233B,TEP,19,2,43.06,50,14,28.8,11.1,9.5,0.07546,0.15,2455034.08687,0.00018,0.8374907,2e-07,2014ApJ...789..154D,0.339,0.0001600210274263,11.674716951160187,10.645716951160187,10.291716951160188,9.423716951160188,11.826716951160186,11.176283048839812,9.660283048839812,9.959283048839811,0.0168502743549112,2188.2078815084087,534.7895884299807,3.0,-0.001628192547288,0.0126499417953748,3.4021519465246275,-0.0762830488398123,0.0762830488398123,11.812083438273262,11.463760423590749,10.855010525200417,10.708154951160187,10.65779743820682,9.695921040183777,10.645716951160187,11.1,10.132175763028064,9.580141524419906,11.1,9.526330959899893,1.570216956487732,948.3698231831114,4152.129406743506,0.0,0.0,0.0,0.0
K2-370,5662,44.0,44.0,0.08,0.05,0.05,0.962,0.035,0.038,0.945,0.008,0.008,4.48,0.08,0.08,1.14,0.06,0.06,0.0,,,0.0321,0.0004,0.00043,0.0349,0.0047,0.0044,0.2382,0.0045,0.0045,,,,2.4,0.4,0.3,,,,2024MNRAS.535..531S,2024MNRAS.535..531S,TEP,4,31,16.96,19,49,54.5,11.11,9.24,0.0698,0.07,2457860.71859,0.00042,2.1408093,1.2e-06,2024MNRAS.535..531S,0.23,0.000670950968228,11.703716951160189,10.646716951160188,10.285716951160188,9.388716951160188,11.888716951160188,10.961283048839812,9.402283048839813,9.712283048839812,0.0320910206090343,1481.5874902320006,,1.0,0.0279810077561482,0.025902721251406,7.304266875158285,0.1487169511601873,-0.1487169511601873,11.891917581130397,11.481977423590749,10.858413525200415,10.703883951160188,10.64904716359542,9.688758673435942,10.646716951160188,11.11,10.130532419904831,9.321141524419907,11.11,9.532457649848329,1.5751439687928392,948.369159025797,3828.678596675725,0.0,0.0,0.0,0.0
KELT-02,6151,48.0,48.0,0.034,0.078,0.078,1.314,0.063,0.06,1.836,0.066,0.046,4.03,0.015,0.026,,,,0.0,,,0.05504,0.00086,0.00086,1.524,0.088,0.088,1.29,0.064,0.05,,,,,,,1712.0,28.0,20.0,2012ApJ...756L..39B,2012ApJ...756L..39B,TEP,6,10,39.35,30,57,25.7,8.7,7.35,0.2156,0.5,2455974.60338,0.00083,4.1137758,1e-06,arXiv:2312.03319,0.1848539734356114,0.0052132068056042,9.143716951160188,8.313716951160186,8.014716951160187,7.323716951160187,9.144716951160186,8.726283048839813,7.497283048839812,7.722283048839811,0.0550341231551068,1713.1655697364818,,2.0,0.0106785473380124,0.0722025401603313,6.446279873696591,-0.0262830488398133,0.0262830488398124,8.956193723987539,9.001676423590748,8.504854525200416,8.417569951160187,8.402406738724954,7.427994834972253,8.313716951160186,8.7,7.820577474515828,7.423641524419906,8.7,7.155507444872267,0.18033034909581377,948.5571602165721,103298.41922561015,0.0,0.0,0.0,0.0
LTT_1445Ac,3337,150.0,150.0,-0.34,0.08,0.08,0.257,0.014,0.014,0.27,0.01,0.01,4.983,0.044,0.045,13.0,2.0,1.7,0.0,0.11,0.0,0.02658,0.00047,0.00049,0.0043,0.0006,0.0006,0.0981,0.0089,0.0062,11.4,1.2,1.0,4.2,1.3,1.1,508.0,25.0,25.0,2022AJ....163..168W,arXiv:2307.02970,TEP,3,1,51.39,-16,35,36.1,11.22,6.5,0.0212,0.1,2458412.58194,0.00058,3.1238999,3.5e-06,arXiv:2307.02970,0.9342415730461504,0.0013940597015403,12.677716951160187,10.054716951160188,8.713716951160189,6.533716951160189,13.85871695116019,11.186283048839812,6.838283048839812,7.417283048839812,0.0265898342938893,512.7593296976954,159.01838655294753,2.0,-0.0369851642575006,0.0373371089070959,21.168721102678354,0.0337169511601889,-0.0337169511601889,13.313475962888676,12.361040797157177,10.581984898766844,9.37394395116019,8.692008717999565,7.937025823621455,10.054716951160188,11.22,9.059403752221344,6.669141524419906,11.22,8.80912456636782,1.2212160336036897,948.4168670448324,1499.882043470139,0.0,0.0,0.0,0.0
LTT_9779,5445,84.0,84.0,0.25,0.08,0.08,1.03,0.03,0.04,0.95,0.01,0.01,4.43,0.31,0.31,1.28,0.04,0.05,0.0,,,0.01679,0.00014,0.00012,0.0922,0.0025,0.0025,0.421,0.021,0.021,,,,1.158,0.093,0.093,1978.0,19.0,19.0,2020NatAs...4.1148J,2020NatAs...4.1148J,TEP,23,54,40.6,-37,37,42.2,9.76,8.02,0.035,0.2,2459043.310602,9e-05,0.7920641,1.4e-07,arXiv:2306.13645,0.9124355396484082,0.0020739002681918,10.410716951160188,9.269716951160188,8.887716951160188,7.905716951160188,10.694716951160189,9.874283048839812,8.188283048839812,8.530283048839813,0.0169196929791971,1967.41847577555,,2.0,-0.7665208781067193,0.0455400951710885,3.8004104144299946,-0.1142830488398125,0.1142830488398116,10.751420009701834,10.156628423590748,9.488622525200418,9.311070951160188,9.242796339761226,8.287261368672068,9.269716951160188,9.76,8.745538633977656,8.104141524419905,9.76,8.169887108213555,0.44621401762989765,948.5213257250525,6777.017037838086,0.0,0.0,0.0,0.0
MASCARA-1,7554,150.0,150.0,0.15,0.15,0.15,1.9,0.078,0.073,2.082,0.022,0.024,4.099,0.006,0.007,0.2104,0.0019,0.0017,0.00034,0.00034,0.00023,0.04035,5e-05,0.00005,3.7,0.9,0.9,1.597,0.018,0.019,,,,1.1,0.7,0.7,2594.0,2.0,2.0,2017A+A...606A..73T,2022A+A...658A..75H,TEP,21,10,12.37,10,44,19.9,8.27,7.74,0.1761,0.62,2458833.488151,9e-05,2.14877381,8.8e-07,2022A+A...658A..75H,0.2,0.0062132562963689,8.433716951160187,8.043716951160187,7.895716951160187,7.557716951160187,8.515716951160188,8.452283048839812,7.868283048839812,7.943283048839812,0.0403631314174969,2616.123337071018,,2.0,-0.0325331980838813,0.0788242113590041,4.1674099333845325,-0.1822830488398121,0.182283048839813,7.6148565811303985,8.425596423590749,8.192134525200418,8.261272951160187,8.342734091056561,7.333369836045449,8.043716951160187,8.27,7.603297106631741,7.804141524419906,8.27,6.789155435987063,0.135203020038465,948.5632421213749,112534.76435416422,0.0,0.0,0.0,0.0
MASCARA-4,7810,165.0,165.0,-0.17,0.12,0.12,1.75,0.05,0.05,1.79,0.04,0.04,4.1,0.05,0.05,,,,0.0,,,0.0474,0.0013,0.0013,1.68,0.24,0.24,1.515,0.044,0.044,18.1,2.9,2.9,0.481,0.085,0.079,2250.0,62.0,62.0,2020A+A...635A..60D,2022A+A...666A..47Z,TEP,9,50,19.2,-66,6,49.9,8.19,7.75,0.1654,0.5,2458909.66419,0.00046,2.8240932,4.6e-06,2022A+A...666A..47Z,0.33,0.0075646717977504,8.313716951160188,7.986716951160186,7.861716951160187,7.575716951160187,8.404716951160188,8.364283048839813,7.876283048839812,7.931283048839812,0.0471199929230284,2321.176894836385,443.6009064996633,2.0,0.5942426125337853,0.0869751217173651,5.694147585912825,-0.174283048839813,0.174283048839813,7.405280438273259,8.324597423590749,8.128993525200416,8.221591951160187,8.317770707636871,7.303013872285275,7.986716951160186,8.19,7.553912462441659,7.813141524419906,8.19,6.715522321407849,0.12756482429582114,948.5642715331795,112025.86668296882,0.0,0.0,0.0,0.0
NGTS-02,6450,50.0,50.0,-0.09,0.09,0.09,1.302,0.034,0.034,1.62,0.09,0.09,4.135,0.028,0.028,0.309,0.028,0.028,0.0,,,0.0584,0.0011,0.0011,0.67,0.089,0.089,1.536,0.062,0.062,6.5,1.1,0.9,0.183,0.033,0.033,1638.0,29.0,29.0,2018MNRAS.481.4960R,2018MNRAS.481.4960R,TEP,14,20,29.49,-31,12,6.7,10.96,9.8,0.1944,1.1,2457501.99114,0.0005,4.5111204,1.8e-06,2018MNRAS.481.4960R,0.317,0.0094934329841034,11.31171695116019,10.621716951160188,10.367716951160189,9.794716951160188,11.28271695116019,10.965283048839812,9.940283048839811,10.113283048839811,0.0583444822966536,1638.8930910881115,899.2677576561175,1.0,0.0951550192255013,0.097434249543492,7.751776476024681,-0.0052830488398125,0.0052830488398125,10.897078295416115,11.21785242359075,10.80003852520042,10.759454951160189,10.77308707551252,9.788341037804926,10.621716951160188,10.96,10.144789082550934,9.870141524419909,10.96,9.435011632453486,1.492727142192684,948.3802686868592,11251.996111846622,0.0,0.0,0.0,0.0
L98-59d,3415,60.0,60.0,-0.46,0.26,0.26,0.2923,0.0067,0.0067,0.3155,0.0062,0.0062,4.91,0.02,0.02,9.21,0.8,0.6,0.006,0.007,0.004,0.0494,0.0016,0.0016,0.0052,0.0002,0.0002,0.1452,0.0037,0.0037,,,,1.66,0.15,0.15,416.0,9.0,9.0,2019AJ....158...32K,arXiv:2507.09343,TEP,8,18,7.62,-68,18,46.8,11.69,7.1,0.035,0.17,2458362.74,0.0003,7.450729,2e-06,arXiv:2507.09343,0.9220297421834696,0.0022366879202063,13.147716951160188,10.524716951160189,9.183716951160187,7.003716951160188,14.328716951160189,11.786283048839811,7.4382830488398115,8.017283048839811,0.0495467645963127,415.5430637640693,,2.0,-0.2962142886796108,0.0472936350919059,33.66906019057069,-0.0962830488398118,0.0962830488398118,13.783475962888676,12.831040797157176,11.051984898766843,9.843943951160188,9.162008717999564,8.407025823621451,10.524716951160189,11.69,9.529403752221343,7.269141524419906,11.69,9.27912456636782,1.882395471133779,948.3277408503304,1606.463703495114,0.0,0.0,0.0,0.0
L168-9,3842,77.0,77.0,-0.03,0.03,0.03,0.614,0.055,0.055,0.604,0.037,0.037,4.84,0.08,0.08,,,,0.0,0.21,0.0,0.02091,0.00024,0.00024,0.0128,0.0014,0.0014,0.145,0.012,0.012,,,,3.9,1.1,1.1,998.0,39.0,39.0,2020A+A...636A..58A,arXiv:2406.06278,TEP,23,20,7.52,-60,3,54.6,11.01,7.08,0.0425,0.05,2459082.85679,0.00039,1.40152604,7.8e-06,arXiv:2406.06278,0.7440002311632816,0.0006086014936705,12.354716951160189,10.010716951160187,9.075716951160189,7.133716951160188,13.544716951160186,10.956283048839811,7.369283048839812,7.991283048839812,0.0208319578489698,997.5716159165604,,2.0,0.3746270590403243,0.0246698498915285,7.444242342833032,0.0537169511601867,-0.0537169511601876,13.565882820031533,11.915984797157174,10.410164898766842,9.635661951160188,9.213524645460703,8.377607218370722,10.010716951160187,11.01,9.240500934769443,7.224641524419907,11.01,8.925343378387387,1.042525186389937,948.4409529189102,3522.2170628945914,0.0,0.0,0.0,0.0
TOI-4406,6219,70.0,70.0,0.1,0.05,0.05,1.19,0.03,0.03,1.29,0.01,0.01,4.29,0.02,0.02,0.553,0.021,0.021,0.201,0.005,0.005,0.15,0.05,0.04,0.3,0.03,0.03,1.0,0.02,0.02,,,,,,,904.0,16.0,17.0,2023AJ....165..227B,2023AJ....165..227B,TEP,1,12,11.64,-56,55,31.4,10.94,9.73,0.15,0.6,2458372.194,0.001,30.08364,5e-05,2023AJ....165..227B,0.887,0.0063458743115503,11.363716951160187,10.563716951160188,10.274716951160189,9.609716951160188,11.351716951160189,11.060283048839812,9.876283048839811,10.089283048839812,0.2006053106893146,760.461963859301,,1.0,-25.22630657953472,0.07966099617473,25.003739031459023,-0.1202830488398127,0.1202830488398127,11.12494943827326,11.232546423590748,10.752184525200418,10.675099951160188,10.666335702455523,9.68963336863432,10.563716951160188,10.94,10.074217240771157,9.803141524419908,10.94,9.39966524234632,1.4283899057535505,948.3889411566132,9073.152888995613,0.0,0.0,0.0,0.0
TOI-4463,5640,89.0,82.0,0.25,0.085,0.085,1.056,0.059,0.063,1.062,0.027,0.024,4.41,0.027,0.032,0.879,0.071,0.078,0.0,0.04,0.0,0.04036,0.00074,0.00082,0.794,0.039,0.04,1.183,0.064,0.045,14.1,1.4,1.7,0.449,0.06,0.072,1395.0,25.0,22.0,2023ApJS..265....1Y,2023ApJS..265....1Y,TEP,18,37,25.95,18,43,47.9,11.11,9.4,0.0772,1.3,2459291.64004,0.00032,2.8807198,2.8e-06,2023ApJS..265....1Y,0.88,0.01310362157533,11.703716951160189,10.646716951160188,10.285716951160188,9.388716951160188,11.888716951160188,11.121283048839812,9.562283048839811,9.872283048839812,0.0403486028889338,1395.2769169896012,353.0559838822143,1.0,0.0282466064500527,0.1144710512545859,8.172031829438138,-0.0112830488398127,0.0112830488398127,11.891917581130397,11.481977423590749,10.858413525200415,10.703883951160188,10.64904716359542,9.688758673435942,10.646716951160188,11.11,10.130532419904831,9.481141524419908,11.11,9.532457649848329,1.5751439687928392,948.369159025797,4234.584350478023,0.0,0.0,0.0,0.0
TOI-4465,5545,19.0,19.0,-0.06,0.06,0.06,0.93,0.06,0.06,1.014,0.041,0.041,4.379,0.03,0.030,0.92,0.29,0.31,0.24,0.1,0.1,0.416,0.014,0.014,5.89,0.26,0.26,1.25,0.08,0.07,93.0,12.0,12.0,2.81,0.4,0.4,,,,arXiv:2506.20019,arXiv:2506.20019,TEP,18,24,32.22,15,50,30.1,10.51,8.79,0.5,2.0,2459395.1256,0.0006,101.94054,0.00038,arXiv:2506.20019,0.5,0.0160477815055612,11.136716951160189,10.030716951160189,9.657716951160188,8.711716951160188,11.379716951160187,10.588283048839813,8.956283048839811,9.285283048839812,0.4168682184859805,417.0176462124916,,1.0,-0.2082716905437847,0.1266798385914715,88.21832027509646,-0.0782830488398111,0.0782830488398111,11.411622723987533,10.89658542359075,10.246685525200418,10.078847951160189,10.01633240711874,9.058762088527654,10.030716951160189,10.51,9.509976269050007,8.873141524419905,10.51,8.92516798079429,0.8968354984991644,948.460590089189,48169.36893364982,0.0,0.0,0.0,0.0
