rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate
555,531.01,531,302895996,302895996.01,1,FP,05h32m27.94s,83.116414,,,+15d33m21.21s,15.555893,,,-48.4,2,2,0,1,-52.05,2,2,0,1,2458468.847149,0.002165,0.002165,0,1,0.567995,0.000108,0.000108,0,1,1.408867,0.400217,0.400217,0,1,5208.552517,500.4922,500.4922,0,1,2.671369,1.172365,1.172365,0,1,185.074235,,,,,940.711038,,,,,13.596,0.059,0.059,0,1,167.30487,,,0,1,3462,103,103,0,1,4.88307,0.464398,0.464398,0,1,0.368,0.073,0.073,0,1,2019-02-26 17:36:58,2019-04-04 01:28:14
556,532.01,532,144700903,144700903.01,1,,05h40m19.21s,85.08005,,,+11d33m45.51s,11.562643,,,27.48,2,2,0,1,-53.83,2,2,0,1,2458470.576303,0.001184,0.001184,0,1,2.326811,0.000249,0.000249,0,1,1.669099,0.169089,0.169089,0,1,8583.056608,368.0338,368.0338,0,1,5.611109,1.093347,1.093347,0,1,89.326441,,,,,784.08791,,,,,12.663,0.04,0.04,0,1,175.11761,,,0,1,3946,69,69,0,1,4.6903901,0.330439,0.330439,0,1,0.606,0.086,0.086,0,1,2019-02-26 17:36:51,2019-06-17 14:58:32
557,533.01,533,309791156,309791156.01,1,,05h20m13.17s,80.054858,,,-62d38m46.25s,-62.646181,,,15.665,1.209,1.209,0,1,-31.684,1.209,1.209,0,1,2458332.693449,0.003221,0.003221,0,1,19.572834,0.000567,0.000567,0,1,4.240141,0.382361,0.382361,0,1,1721.880955,96.69958,96.69958,0,1,4.621609,1.699425,1.699425,0,1,31.419823,,,,,603.838337,,,,,10.889,0.018,0.018,0,1,,,,0,1,4666.1001,64,64,0,1,4.23,0.12,0.12,0,1,1.1335,0.18543,0.18543,0,1,2019-02-26 17:36:58,2019-07-31 10:32:40
558,534.01,534,281909674,281909674.01,1,CP,06h50m53.07s,102.721143,,,-05d05m11.24s,-5.086455,,,-2.067,2.161,2.161,0,1,-13.718,2.161,2.161,0,1,2458470.81495,0.006312,0.006312,0,1,4.034793,0.002576,0.002576,0,1,2.935156,0.561722,0.561722,0,1,16956.554385,2158.7617,2158.7617,0,1,13.326335,2.154749,2.154749,0,1,437.419663,,,,,1166.391443,,,,,14.347,0.018,0.018,0,1,1357.41,,,0,1,6130,187,187,0,1,4.28161,,,0,1,1.28973,1.28973,1.28973,0,1,2019-02-26 17:36:56,2019-06-17 14:58:32
559,535.01,535,280210963,280210963.01,1,CP,06h43m03.76s,100.765687,,,-01d17m47.19s,-1.296443,,,2.611,2.176,2.176,0,1,-1.368,2.176,2.176,0,1,2458471.022094,0.004864,0.004864,0,1,2.827895,0.001353,0.001353,0,1,2.917883,0.373583,0.373583,0,1,62881.941723,5632.3027,5632.3027,0,1,28.35512,2.3337,2.3337,0,1,721.809716,,,,,1321.981661,,,,,14.725,0.02,0.02,0,1,,,,0,1,5715,208,208,0,1,0.22,,,0,1,,,,0,1,2019-02-26 17:36:56,2019-06-17 14:58:32
560,536.01,536,234825296,234825296.01,1,CP,06h30m52.9s,97.720424,,,+00d13m36.82s,0.226894,,,-2.388,2.236,2.236,0,1,-2.066,2.23,2.23,0,1,2458473.381836,0.004741,0.004741,0,1,9.246063,0.00685,0.00685,0,1,2.410783,0.417757,0.417757,0,1,13678.666105,1863.4429,1863.4429,0,1,12.972439,1.499757,1.499757,0,1,137.148755,,,,,872.805988,,,,,13.778,0.019,0.019,0,1,,,,0,1,5010,180,180,0,1,,,,0,1,,,,0,1,2019-02-26 17:36:53,2019-06-17 14:58:32
561,537.01,537,234112540,234112540.01,1,CP,06h45m06.54s,101.27724,,,+00d48m54.78s,0.815217,,,5.931,2.193,2.193,0,1,-3.498,2.193,2.193,0,1,2458470.418354,0.002562,0.002562,0,1,4.037678,0.001046,0.001046,0,1,2.468802,0.237353,0.237353,0,1,16013.756675,1046.6681,1046.6681,0,1,15.302772,1.240688,1.240688,0,1,712.196382,,,,,1317.557842,,,,,13.418,0.018,0.018,0,1,1047.54,,,0,1,6240,70,70,0,1,4.46,0.11,0.11,0,1,1.05509,0.147514,0.147514,0,1,2019-02-26 17:36:53,2019-06-17 14:58:32
562,538.01,538,237751146,237751146.01,1,,06h57m19.67s,104.331973,,,+04d01m43.35s,4.028707,,,53.54,2,2,0,1,-60.53,2,2,0,1,2458469.915423,0.003011,0.003011,0,1,1.669965,0.000425,0.000425,0,1,2.731172,0.211828,0.211828,0,1,26094.702288,1751.5109,1751.5109,0,1,5.984065,1.270098,1.270098,0,1,37.793008,,,,,632.371973,,,,,14.146,0.059,0.059,0,1,193.32906,,,0,1,3411,102,102,0,1,4.9094801,0.480684,0.480684,0,1,0.341,0.07,0.07,0,1,2019-02-26 17:36:54,2019-06-13 04:18:11
563,539.01,539,238004786,238004786.01,1,,06h50m16.41s,102.56839,,,-53d00m19.83s,-53.005507,,,-5.298,1.225,1.225,0,1,32.137,1.096,1.096,0,1,2458468.352187,0.002198,0.002198,0,1,0.309543,6.2E-05,6.2E-05,0,1,1.151041,0.362077,0.362077,0,1,307.632657,37.377514,37.377514,0,1,1.825583,0.677475,0.677475,0,1,5483.297344,,,,,2194.725445,,,,,10.544,0.018,0.018,0,1,111.91603,5.9421601,5.9421601,0,1,4836,178,178,0,1,4.4496799,0.343852,0.343852,0,1,0.874579,0.141257,0.141257,0,1,2019-02-26 17:36:54,2019-06-13 04:18:11
564,540.01,540,200322593,200322593.01,4,,05h05m14.33s,76.309709,,,-47d56m15.15s,-47.937543,,,-84.024,3.691,3.691,0,1,21.637,3.691,3.691,0,1,2458411.826438,0.000545,0.000545,0,1,1.239133,1.8E-05,1.8E-05,0,1,0.470455,0.18499,0.18499,0,1,2167.892825,171.80003,171.80003,0,1,4.938874,2.636121,2.636121,0,1,150.357296,,,,,893.101618,,,,,11.483,0.017,0.017,0,1,,,,0,1,3042,,,0,1,,,,0,1,,,,0,1,2019-02-26 17:36:52,2019-07-31 10:32:40
565,541.01,541,143271144,143271144.01,1,,06h02m54.6s,90.727491,,,-30d49m58.47s,-30.832907,,,-3.888,2.184,2.184,0,1,7.416,2.184,2.184,0,1,2458469.176584,0.004886,0.004886,0,1,1.352966,0.000533,0.000533,0,1,1.820567,0.340394,0.340394,0,1,14841.399146,3080.9304,3080.9304,0,1,15.510087,16.279587,16.279587,0,1,958.991889,,,,,1419.297648,,,,,14.604,0.019,0.019,0,1,,,,0,1,4978,180,180,0,1,,,,0,1,,,,0,1,2019-02-26 17:36:51,2019-06-17 14:58:32
566,542.01,542,49771092,49771092.01,1,,06h24m15.9s,96.066232,,,-28d08m04.92s,-28.134699,,,-2.174,2.173,2.173,0,1,-4.288,2.173,2.173,0,1,2458469.060024,0.003,0.003,0,1,1.63127,0.000422,0.000422,0,1,1.194244,0.364444,0.364444,0,1,16058.49046,2055.5278,2055.5278,0,1,11.314464,11.793091,11.793091,0,1,698.372934,,,,,1311.117456,,,,,14.739,0.019,0.019,0,1,897.79102,,,0,1,5084,181,181,0,1,4.4809299,2.00353,2.00353,0,1,0.878845,0.878845,0.878845,0,1,2019-02-26 17:36:48,2019-06-17 14:58:32
567,543.01,543,53593457,53593457.01,1,FP,06h41m13.46s,100.306089,,,-03d55m32.95s,-3.92582,,,19.57,2,2,0,1,-65.14,2,2,0,1,2458468.332102,0.003362,0.003362,0,1,0.530893,0.000146,0.000146,0,1,1.910177,0.234509,0.234509,0,1,33453.597195,3058.0403,3058.0403,0,1,3.747202,0.900232,0.900232,0,1,61.427191,,,,,714.019239,,,,,15.183,0.06,0.06,0,1,,,,0,1,3085,99,99,0,1,5.0795002,0.549539,0.549539,0,1,0.193,0.044,0.044,0,1,2019-02-26 17:36:49,2019-04-06 05:28:47
568,544.01,544,50618703,50618703.01,1,,05h29m09.62s,82.290067,,,-00d20m34.39s,-0.342887,,,32.415,1.786,1.786,0,1,-76.929,1.533,1.533,0,1,2458469.758806,0.001543,0.001543,0,1,1.548214,0.000198,0.000198,0,1,1.216062,0.129462,0.129462,0,1,865.599307,63.14923,63.14923,0,1,2.322642,0.394822,0.394822,0,1,323.377022,,,,,1081.551089,,,,,9.5769997,0.018,0.018,0,1,41.245136,0.477266,0.477266,0,1,4665,177,177,0,1,4.6763101,0.316736,0.316736,0,1,0.655328,0.0961721,0.0961721,0,1,2019-02-26 17:36:48,2019-06-13 04:18:11
569,545.01,545,37168957,37168957.01,1,CP,06h32m41.38s,98.172417,,,-00d01m53.77s,-0.031604,,,4.717,2.187,2.187,0,1,-1.499,2.187,2.187,0,1,2458470.175133,0.001927,0.001927,0,1,1.899994,0.00032,0.00032,0,1,2.406097,0.159322,0.159322,0,1,33129.114243,1674.9408,1674.9408,0,1,18.261274,0.96847,0.96847,0,1,899.367987,,,,,1396.703128,,,,,14.165,0.018,0.018,0,1,,,,0,1,5294,184,184,0,1,,,,0,1,,,,0,1,2019-02-26 17:36:47,2019-06-17 14:58:32
570,546.01,546,36440357,36440357.01,1,CP,06h48m46.71s,102.194624,,,-00d40m22.03s,-0.672786,,,-4.513,2.165,2.165,0,1,-2.266,2.165,2.165,0,1,2458475.332024,0.002959,0.002959,0,1,9.198554,0.004151,0.004151,0,1,4.403735,0.293327,0.293327,0,1,18326.876374,943.7915,943.7915,0,1,16.119498,0.863014,0.863014,0,1,220.579557,,,,,982.903914,,,,,13.118,0.019,0.019,0,1,908.59998,,,0,1,6340,191,191,0,1,4.2469001,,,0,1,1.39683,1.39683,1.39683,0,1,2019-02-26 17:36:46,2019-06-17 14:58:32
571,547.01,547,36352297,36352297.01,1,CP,06h48m19.17s,102.07986,,,-03d06m07.7s,-3.102139,,,-2.941,2.123,2.123,0,1,2.964,2.123,2.123,0,1,2458469.067593,0.000856,0.000856,0,1,1.509017,0.000109,0.000109,0,1,2.474587,0.064258,0.064258,0,1,24016.327449,479.60803,479.60803,0,1,17.582953,0.339366,0.339366,0,1,2156.067915,,,,,1737.94232,,,,,12.989,0.02,0.02,0,1,908.76202,,,0,1,6355.0698,38.121201,38.121201,0,1,4.3379598,0.0098985,0.0098985,0,1,1.24991,0.0433753,0.0433753,0,1,2019-02-26 17:36:46,2019-06-17 14:58:32
572,548.01,548,42821097,42821097.01,1,CP,06h28m08.06s,97.033596,,,-00d10m14.61s,-0.170726,,,4.414,2.163,2.163,0,1,-5.394,2.168,2.168,0,1,2458468.686297,0.003721,0.003721,0,1,3.895456,0.001237,0.001237,0,1,4.766844,0.301801,0.301801,0,1,7339.557484,442.88776,442.88776,0,1,14.36393,1.044916,1.044916,0,1,1256.586185,,,,,1518.510572,,,,,13.098,0.018,0.018,0,1,699.99799,,,0,1,6227,180,180,0,1,4.26512,,,0,1,1.33872,1.33872,1.33872,0,1,2019-02-26 17:36:47,2019-06-17 14:58:32
573,549.01,549,32830028,32830028.01,2,FP,05h47m00.52s,86.752181,,,-24d50m33.46s,-24.842628,,,-1.8,2,2,0,1,-95.66,2,2,0,1,2458468.344415,0.000477,0.000477,0,1,0.516278,2.1E-05,2.1E-05,0,1,0.565611,0.106334,0.106334,0,1,20289.210823,1032.7452,1032.7452,0,1,2.442348,0.6369,0.6369,0,1,50.416636,,,,,679.615407,,,,,14.31,0.059,0.059,0,1,,,,0,1,3009,97,97,0,1,5.1097598,0.525773,0.525773,0,1,0.169,0.037,0.037,0,1,2019-02-26 17:36:46,2019-05-14 00:43:15
574,550.01,550,311183180,311183180.01,2,,03h40m07.67s,55.031955,,,+05d52m28.62s,5.874618,,,108.12,2,2,0,1,9.3,2,2,0,1,2458439.585605,0.000238,0.000238,0,1,13.249837,0.000328,0.000328,0,1,3.255177,0.02137,0.02137,0,1,24779.049904,139.71046,139.71046,0,1,17.850505,3.745235,3.745235,0,1,24.969174,,,,,570.12593,,,,,9.0019999,0.018,0.018,0,1,62.0121,,,0,1,5076,8,8,0,1,4.71,0.01,0.01,0,1,0.670549,0.0234598,0.0234598,0,1,2019-02-26 16:21:13,2019-08-16 12:00:13
575,550.02,550,311183180,311183180.02,2,,03h40m07.67s,55.031955,,,+05d52m28.62s,5.874618,,,108.12,2,2,0,1,9.3,2,2,0,1,2458447.398548,0.000442,0.000442,0,1,10.043245,0.00061,0.00061,0,1,3.099789,0.039044,0.039044,0,1,21393.227138,234.72195,234.72195,0,1,16.682435,6.3188,6.3188,0,1,36.128743,,,,,625.292129,,,,,9.0019999,0.018,0.018,0,1,62.0121,,,0,1,5076,8,8,0,1,4.71,0.01,0.01,0,1,0.670549,0.0234598,0.0234598,0,1,2019-02-26 16:21:13,2019-08-16 12:00:13
576,551.01,551,192826603,192826603.01,1,CP,05h30m51.41s,82.714219,,,-36d37m51.51s,-36.630976,,,-31.448,3.147,3.147,0,1,-43.56,3.147,3.147,0,1,2458438.081975,0.00096,0.00096,0,1,2.647186,8.7E-05,8.7E-05,0,1,1.135864,0.059865,0.059865,0,1,20744.40464,1084.4484,1084.4484,0,1,9.258728,0.414309,0.414309,0,1,67.015132,,,,,729.73129,,,,,13.862,0.018,0.018,0,1,,,,0,1,3884,169,169,0,1,4.6420798,0.277528,0.277528,0,1,0.613056,0.0744218,0.0744218,0,1,2019-02-26 16:21:09,2019-06-17 14:58:32
577,552.01,552,44737596,44737596.01,1,,04h03m47.85s,60.94939,,,-25d24m32.12s,-25.408921,,,13.372,2.191,2.191,0,1,-2.093,2.191,2.191,0,1,2458413.062549,0.000959,0.000959,0,1,2.788503,8.9E-05,8.9E-05,0,1,1.858717,0.074685,0.074685,0,1,26224.680196,720.4526,720.4526,0,1,16.3451,0.538331,0.538331,0,1,106.142815,,,,,818.638942,,,,,13.787,0.017,0.017,0,1,,,,0,1,3654,162,162,0,1,,,,0,1,,,,0,1,2019-02-26 16:21:04,2019-08-16 12:00:13
578,553.01,553,161477033,161477033.01,1,FP,04h53m02.71s,73.261276,,,-45d32m25.49s,-45.540414,,,50.778,0.448,0.448,0,1,67.417,0.878,0.878,0,1,2458443.221518,0.003863,0.003863,0,1,14.058151,0.005392,0.005392,0,1,3.514627,0.849132,0.849132,0,1,858.616845,109.45815,109.45815,0,1,2.467289,2.266664,2.266664,0,1,44.64132,,,,,659.255873,,,,,10.018,0.018,0.018,0,1,105.14322,4.2912798,4.2912798,0,1,5465,186,186,0,1,4.57025,0.276352,0.276352,0,1,0.839854,0.102877,0.102877,0,1,2019-02-26 16:21:07,2019-06-07 19:00:32
579,553.02,553,161477033,161477033.02,2,,04h53m02.71s,73.261276,,,-45d32m25.49s,-45.540414,,,50.778,0.448,0.448,0,1,67.417,0.878,0.878,0,1,2458419.370451,0.006147,0.006147,0,1,11.927552,0.002841,0.002841,0,1,2.861557,0.836253,0.836253,0,1,730.158402,93.61369,93.61369,0,1,2.282171,2.724066,2.724066,0,1,55.578421,,,,,696.380016,,,,,10.018,0.018,0.018,0,1,105.14322,4.2912798,4.2912798,0,1,5465,186,186,0,1,4.57025,0.276352,0.276352,0,1,0.839854,0.102877,0.102877,0,1,2019-05-07 17:42:37,2019-07-31 10:32:40
580,553.03,553,161477033,161477033.03,2,,04h53m02.71s,73.261276,,,-45d32m25.49s,-45.540414,,,50.778,0.448,0.448,0,1,67.417,0.878,0.878,0,1,2458416.393527,0.003443,0.003443,0,1,40.902171,0.004791,0.004791,0,1,4.290728,0.576544,0.576544,0,1,1051.937804,98.23238,98.23238,0,1,2.73545,1.25496,1.25496,0,1,10.747633,,,,,461.79365,,,,,10.018,0.018,0.018,0,1,105.14322,4.2912798,4.2912798,0,1,5465,186,186,0,1,4.57025,0.276352,0.276352,0,1,0.839854,0.102877,0.102877,0,1,2019-05-07 17:42:37,2019-07-31 10:32:40
581,554.01,554,407966340,407966340.01,1,,04h02m59.6s,60.748324,,,+09d12m28.05s,9.207791,,,89.853,0.037,0.037,0,1,-165.8,0.016,0.016,0,1,2458442.619254,0.0019,0.0019,0,1,7.048602,0.001508,0.001508,0,1,3.287855,0.254539,0.254539,0,1,319.089351,25.285463,25.285463,0,1,3.411592,0.928319,0.928319,0,1,416.682397,,,,,1152.31453,,,,,6.414,0.018,0.018,0,1,44.39748,1.2272201,1.2272201,0,1,6337.8701,44.690601,44.690601,0,1,,,,0,1,1.8250999,0.173796,0.173796,0,1,2019-02-26 16:21:15,2019-08-16 12:00:13
582,555.01,555,170849515,170849515.01,1,,04h41m21.54s,70.339767,,,-32d19m13.48s,-32.320412,,,-1.57,2,2,0,1,-37.61,2,2,0,1,2458438.148808,0.001631,0.001631,0,1,1.941285,0.00022,0.00022,0,1,1.778645,0.140177,0.140177,0,1,37131.739763,1773.447,1773.447,0,1,10.832053,1.978026,1.978026,0,1,91.211095,,,,,788.191354,,,,,14.915,0.061,0.061,0,1,438.60645,,,0,1,3837,133,133,0,1,4.7260799,0.400388,0.400388,0,1,0.559,0.097,0.097,0,1,2019-02-26 16:21:08,2019-06-17 14:58:32
583,556.01,556,59003115,59003115.01,1,,03h48m54.13s,57.225538,,,+13d28m59.35s,13.483152,,,60,2,2,0,1,-99.83,2,2,0,1,2458439.0759,0.00574,0.00574,0,1,2.294185,0.000938,0.000938,0,1,2.750763,0.652343,0.652343,0,1,697.472004,94.25027,94.25027,0,1,1.95611,1.294193,1.294193,0,1,304.478914,,,,,1065.391077,,,,,11.225,0.018,0.018,0,1,164.866,,,0,1,5062,19,19,0,1,4.6199999,0.03,0.03,0,1,0.707445,0.0341043,0.0341043,0,1,2019-02-26 16:21:04,2019-07-31 10:32:40
584,557.01,557,55488511,55488511.01,1,,03h56m04.27s,59.017792,,,-10d16m19.23s,-10.272009,,,145.18,2,2,0,1,1.15,2,2,0,1,2458439.541685,0.002597,0.002597,0,1,3.345431,0.000626,0.000626,0,1,0.989233,0.623719,0.623719,0,1,1625.246979,219.4038,219.4038,0,1,2.400484,3.239027,3.239027,0,1,48.623961,,,,,673.491833,,,,,11.632,0.04,0.04,0,1,104.1543,,,0,1,3883,65,65,0,1,4.7102199,0.33376,0.33376,0,1,0.58,0.083,0.083,0,1,2019-02-26 16:21:04,2019-07-31 10:32:40
585,558.01,558,207110080,207110080.01,1,,02h49m09.96s,42.291509,,,-58d01m28.86s,-58.024683,,,5.2,3,3,0,1,6.8,2.7,2.7,0,1,2458361.00583,,,0,1,14.54868,,,0,1,3.233,0.323,0.323,0,1,4080,,,0,1,9.59562,1.21604,1.21604,0,1,62.8026,,,,,784,,,,,10.988,0.019,0.019,0,1,349.97101,,,0,1,6025.7998,116,116,0,1,3.8299999,0.2,0.2,0,1,2.25089,0.663815,0.663815,0,1,2019-04-04 21:06:23,2019-06-13 04:18:11
586,559.01,559,209459275,209459275.01,1,,03h07m16.47s,46.81862,,,-31d09m46.75s,-31.162985,,,-22.931,0.505,0.505,0,1,-69.705,0.699,0.699,0,1,2458411.92481,0.00083,0.00083,0,1,6.98407,0.00042,0.00042,0,1,5.232,0.242,0.242,0,1,8304.64,1.25866,1.25866,0,1,12.5914,0.699064,0.699064,0,1,474.61,,,,,1300,,,,,10.535,0.018,0.018,0,1,225.19547,19.944401,19.944401,0,1,5864,190,190,0,1,4.2660899,0.31855,0.31855,0,1,1.25579,0.185535,0.185535,0,1,2019-01-18 16:50:41,2019-06-13 04:18:11
587,560.01,560,101011575,101011575.01,1,,08h38m45.19s,129.688312,,,-13d15m23.52s,-13.256532,,,-63.742,0.178,0.178,0,1,38.483,0.14,0.14,0,1,2458517.691424,0.000819,0.000819,0,1,6.397438,0.000471,0.000471,0,1,2.119473,0.159272,0.159272,0,1,1791.709243,60.84296,60.84296,0,1,2.847985,0.662094,0.662094,0,1,66.244631,,,,,727.624679,,,,,8.5323896,0.018,0.018,0,1,,,,0,1,4695,92,92,0,1,4.5,0.2,0.2,0,1,0.665208,0.0702782,0.0702782,0,1,2019-04-05 20:18:16,2019-04-20 08:57:28
588,561.01,561,377064495,377064495.01,3,,09h52m44.44s,148.185167,,,+06d12m58s,6.216112,,,-107.69,1.417,1.417,0,1,-61.719,0.822,0.822,0,1,2458527.055259,0.006522,0.006522,0,1,10.781327,0.009318,0.009318,0,1,4.858829,0.398929,0.398929,0,1,1207.24764,139.98335,139.98335,0,1,3.772776,0.561314,0.561314,0,1,66.330454,,,,,727.860233,,,,,9.4949999,0.017,0.017,0,1,83.825386,3.54108,3.54108,0,1,5391,185,185,0,1,4.52526,0.28868,0.28868,0,1,0.875368,0.11347,0.11347,0,1,2019-04-05 20:18:18,2019-04-19 19:34:15
589,561.02,561,377064495,377064495.02,3,,09h52m44.44s,148.185167,,,+06d12m58s,6.216112,,,-107.69,1.417,1.417,0,1,-61.719,0.822,0.822,0,1,2458517.49812,0.001694,0.001694,0,1,0.446547,6.4E-05,6.4E-05,0,1,1.366769,0.29138,0.29138,0,1,289.999091,29.232874,29.232874,0,1,1.55421,1.522861,1.522861,0,1,4628.630447,,,,,2103.695493,,,,,9.4949999,0.017,0.017,0,1,83.825386,3.54108,3.54108,0,1,5391,185,185,0,1,4.52526,0.28868,0.28868,0,1,0.875368,0.11347,0.11347,0,1,2019-04-05 20:18:18,2019-04-24 11:52:06
590,561.03,561,377064495,377064495.03,3,,09h52m44.44s,148.185167,,,+06d12m58s,6.216112,,,-107.69,1.417,1.417,0,1,-61.719,0.822,0.822,0,1,2458521.850243,0.005659,0.005659,0,1,16.37165,0.006706,0.006706,0,1,3.478042,0.440894,0.440894,0,1,922.871077,105.64288,105.64288,0,1,2.842121,0.743704,0.743704,0,1,38.003128,,,,,633.249107,,,,,9.4949999,0.017,0.017,0,1,83.825386,3.54108,3.54108,0,1,5391,185,185,0,1,4.52526,0.28868,0.28868,0,1,0.875368,0.11347,0.11347,0,1,2019-04-05 20:18:18,2019-04-19 19:34:29
591,562.01,562,413248763,413248763.01,1,,09h36m01.79s,144.007444,,,-21d39m53.73s,-21.664926,,,138.715,0.087,0.087,0,1,-990.303,0.085,0.085,0,1,2458517.999665,0.000969,0.000969,0,1,3.930792,0.000266,0.000266,0,1,1.332557,0.175295,0.175295,0,1,1164.257581,66.07022,66.07022,0,1,1.304729,0.27083,0.27083,0,1,14.006619,,,,,493.404469,,,,,8.7349997,0.032,0.032,0,1,19.548538,0.0573397,0.0573397,0,1,3505,90,90,0,1,4.91398,0.0661096,0.0661096,0,1,0.348,0.011,0.011,0,1,2019-04-05 20:18:18,2019-06-13 04:18:11
592,563.01,563,405454160,405454160.01,1,,09h32m58.36s,143.243173,,,-17d20m36.5s,-17.343471,,,-37.7,2.3,2.3,0,1,11.6,2.4,2.4,0,1,2458524.138752,0.003418,0.003418,0,1,,,,0,1,3.774052,0.262882,0.262882,0,1,2350.522227,175.37494,175.37494,0,1,5.668227,5.676307,5.676307,0,1,76.933486,,,,,755.350641,,,,,10.383,0.02,0.02,0,1,157.15199,,,0,1,5383,185,185,0,1,4.4235201,2.00402,2.00402,0,1,0.983025,0.983025,0.983025,0,1,2019-04-05 20:18:18,2019-06-17 14:58:32
593,564.01,564,1003831,1003831.01,1,,08h41m10.84s,130.295154,,,-16d02m10.77s,-16.036326,,,-0.117,3.253,3.253,0,1,-13.052,1.848,1.848,0,1,2458518.203536,0.000554,0.000554,0,1,1.651142,7E-05,7E-05,0,1,0.758184,0.176395,0.176395,0,1,3006.610319,150.12146,150.12146,0,1,5.450351,2.692857,2.692857,0,1,1226.219431,,,,,1509.252132,,,,,10.632,0.019,0.019,0,1,170.88535,27.010599,27.010599,0,1,5752,189,189,0,1,4.47122,0.584777,0.584777,0,1,0.976699,0.279945,0.279945,0,1,2019-04-05 20:18:16,2019-06-13 04:18:11
594,565.01,565,1103432,1103432.01,1,FP,08h42m19.55s,130.581439,,,-17d11m21.93s,-17.189425,,,-3.641,1.174,1.174,0,1,4.88,1.173,1.173,0,1,2458519.870491,0.001236,0.001236,0,1,3.727891,0.000455,0.000455,0,1,3.87341,0.105718,0.105718,0,1,17864.304846,505.3925,505.3925,0,1,18.622937,18.627298,18.627298,0,1,967.225467,,,,,1422.33429,,,,,12.771,0.019,0.019,0,1,743.36603,,,0,1,6231,191,191,0,1,4.2644501,,,0,1,1.34077,1.34077,1.34077,0,1,2019-04-05 20:18:16,2019-06-13 04:18:11
595,566.01,566,1133072,1133072.01,1,FP,08h44m20.67s,131.086137,,,-28d04m36.35s,-28.076764,,,55.12,2,2,0,1,-41.32,2,2,0,1,2458517.531592,0.002755,0.002755,0,1,0.846542,0.000179,0.000179,0,1,2.408837,0.443968,0.443968,0,1,2524.567663,236.40909,236.40909,0,1,1.642414,0.666679,0.666679,0,1,85.224073,,,,,774.926159,,,,,12.541,0.043,0.043,0,1,121.29,,,0,1,3567,81,81,0,1,4.8341098,0.391914,0.391914,0,1,0.423,0.071,0.071,0,1,2019-04-05 20:18:16,2019-04-19 05:18:37
596,567.01,567,13349647,13349647.01,1,CP,08h46m19.29s,131.58039,,,-08d01m37.14s,-8.026984,,,-4.146,1,1,0,1,-7.201,1,1,0,1,2458518.50535,0.000356,0.000356,0,1,1.537368,4E-05,4E-05,0,1,1.874648,0.027163,0.027163,0,1,19329.384675,210.21474,210.21474,0,1,14.5994,0.136166,0.136166,0,1,1514.207756,,,,,1590.985114,,,,,12.149,0.019,0.019,0,1,497.27899,,,0,1,5928,59,59,0,1,4.5100002,0.09,0.09,0,1,0.949827,0.108215,0.108215,0,1,2019-04-05 20:18:16,2019-06-17 14:58:32
597,568.01,568,37575651,37575651.01,1,PC,09h01m21.72s,135.340487,,,-28d19m28.5s,-28.324584,,,-0.4,1.8,1.8,0,1,-2.2,1.5,1.5,0,1,2458521.911663,0.001511,0.001511,0,1,9.596295,0.001214,0.001214,0,1,2.877325,0.336437,0.336437,0,1,1229.378239,90.49283,90.49283,0,1,3.550577,1.118569,1.118569,0,1,127.904128,,,,,857.710822,,,,,8.2690001,0.02,0.02,0,1,305.67599,,,0,1,,,,0,1,,,,0,1,,,,0,1,2019-04-05 20:18:16,2019-06-13 04:18:11
598,569.01,569,123482865,123482865.01,1,PC,07h40m24.67s,115.102778,,,-42d09m16.79s,-42.154663,,,7.436,0.944,0.944,0,1,-3.486,1.135,1.135,0,1,2458523.091209,0.001309,0.001309,0,1,13.113683,0.001803,0.001803,0,1,2.711259,0.10794,0.10794,0,1,2858.030303,135.67715,135.67715,0,1,7.91359,1.006706,1.006706,0,1,225.756487,,,,,988.620949,,,,,9.4300003,0.018,0.018,0,1,143.04384,8.3489704,8.3489704,0,1,6845,203,203,0,1,4.3611302,0.340345,0.340345,0,1,1.32994,0.163733,0.163733,0,1,2019-04-05 20:18:16,2019-08-14 12:00:14
