AERONET_Site,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Month,440-870_Angstrom_Exponent,440-675_Angstrom_Exponent,340-440_Angstrom_Exponent,AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Scattering_AOD[440nm],Scattering_AOD[675nm],Scattering_AOD[870nm],Scattering_AOD[1020nm],Asymmetry_Factor-Total[440nm],Asymmetry_Factor-Total[675nm],Asymmetry_Factor-Total[870nm],Asymmetry_Factor-Total[1020nm],count
DRAGON_Iida,35.516667,137.842199,490,1,1.26773,1.408234,0.86571,0.07487,0.04061,0.02878,0.0234,0.004174049,0.002180363,0.001981516,0.001760241,0.070695951,0.038429637,0.026798484,0.021639759,0.67636,0.618141,0.615805,0.631191,7
DRAGON_Iida,35.516667,137.842199,490,2,1.269479,1.29746,0.919259,0.141467,0.086367,0.059633,0.047633,0.007886872,0.00463707,0.004105759,0.003583143,0.133580128,0.08172993,0.055527241,0.044049857,0.681152,0.61715,0.614398,0.629976,19
DRAGON_Iida,35.516667,137.842199,490,3,1.066243,1.1170825,0.880387,0.1877925,0.113571,0.08885,0.076152,0.010469547,0.006097661,0.006117362,0.005728455,0.177322953,0.107473339,0.082732638,0.070423545,0.692245,0.6574455,0.6621735,0.676673,20
DRAGON_Iida,35.516667,137.842199,490,4,1.2228635,1.279334,1.107076,0.210527,0.1338335,0.1011335,0.0861665,0.010894702,0.006328207,0.006491908,0.006133988,0.19878999,0.126647939,0.094170414,0.079684714,0.6819615,0.640979,0.6425625,0.6550535,36
DRAGON_Iida,35.516667,137.842199,490,5,1.131947,1.207714,1.05625,0.158825,0.09645,0.0726335,0.0669835,0.008854591,0.00517843,0.004940019,0.004906483,0.149970409,0.09127157,0.067632651,0.061944736,0.689684,0.6546305,0.653822,0.668489,22
DRAGON_Iida,35.516667,137.842199,490,6,1.49912,1.5280615,1.253814,0.3190625,0.17255,0.1228,0.1001375,0.0172484,0.008704674,0.008638975,0.008242452,0.3018141,0.160781826,0.111495025,0.090450048,0.721417,0.662916,0.647727,0.6450715,10
DRAGON_Iida,35.516667,137.842199,490,7,1.783341,1.874514,1.347234,0.18825,0.1011,0.06615,0.0515,0.010495053,0.00542809,0.004554457,0.003874034,0.177754947,0.09567191,0.061595543,0.047625966,0.703139,0.624928,0.589699,0.57568,7
DRAGON_Iida,35.516667,137.842199,490,8,1.615259,1.664781,1.24566,0.14445,0.07315,0.0496,0.03785,0.008053176,0.003927446,0.003414982,0.002847227,0.136396824,0.069222554,0.046185018,0.035002773,0.698058,0.6389,0.629887,0.599481,15
DRAGON_Iida,35.516667,137.842199,490,9,1.5266,1.6246185,1.0718095,0.07851,0.04522,0.02989,0.02373,0.004376981,0.002427875,0.00205794,0.001785065,0.074133019,0.042792125,0.02783206,0.021944935,0.693859,0.6338975,0.6192255,0.6157705,6
DRAGON_Iida,35.516667,137.842199,490,10,1.441423,1.435567,1.065705,0.1125,0.062,0.044713,0.035687,0.006271944,0.003328799,0.00307851,0.002684518,0.106228056,0.058671201,0.04163449,0.033002482,0.682247,0.627263,0.609389,0.613468,23
DRAGON_Iida,35.516667,137.842199,490,11,1.429247,1.4119045,1.0510955,0.091145,0.05551,0.03861,0.030915,0.00508139,0.002980349,0.002658316,0.002325549,0.08606361,0.052529651,0.035951684,0.028589451,0.6808175,0.6267815,0.610932,0.613824,32
DRAGON_Iida,35.516667,137.842199,490,12,1.373207,1.3917085,0.9340805,0.0756765,0.0422165,0.028825,0.023196,0.004219011,0.002266617,0.001984614,0.001744895,0.071457489,0.039949883,0.026840386,0.021451105,0.677755,0.629549,0.623093,0.638028,22
DRAGON_Ina,35.8475,137.96125,683,1,0.92447,0.875722,0.347971,0.073636,0.0442,0.03478,0.03062,0.006763616,0.004765381,0.004383144,0.004211529,0.066872384,0.039434619,0.030396856,0.026408471,0.690153,0.663026,0.673897,0.684349,7
DRAGON_Ina,35.8475,137.96125,683,2,1.054379,1.054295,0.7110435,0.1293375,0.0898625,0.0720625,0.0639125,0.011879911,0.00968844,0.009081665,0.008790638,0.117457589,0.079777413,0.05721317,0.04849046,0.682182,0.636714,0.6258505,0.6333015,18
DRAGON_Ina,35.8475,137.96125,683,3,1.0997645,1.1181035,0.85207,0.1882085,0.1101915,0.083825,0.07355,0.017287332,0.011880192,0.010564032,0.010116196,0.170921168,0.098311308,0.073260968,0.063433804,0.688368,0.652844,0.6565435,0.662548,26
DRAGON_Ina,35.8475,137.96125,683,4,0.9643665,0.951485,0.844532,0.197025,0.127425,0.101375,0.0902665,0.018097145,0.013738206,0.012775768,0.012415413,0.178927855,0.113686794,0.088599232,0.077851087,0.67598,0.6446515,0.6563325,0.6698325,16
DRAGON_Ina,35.8475,137.96125,683,5,0.698031,0.694944,0.6811205,0.15705,0.1188,0.10305,0.096325,0.01442536,0.012460529,0.011236245,0.010863603,0.14262464,0.105991691,0.09006314,0.08307629,0.698,0.667557,0.674683,0.682839,6
DRAGON_Ina,35.8475,137.96125,683,6,1.572306,1.538616,1.232155,0.233256,0.1336,0.0997,0.085417,0.021425036,0.014403957,0.012564677,0.011748405,0.211830964,0.119196043,0.087135323,0.073668595,0.703958,0.622337,0.589651,0.555893,5
DRAGON_Ina,35.8475,137.96125,683,7,1.676466,1.623193,1.173754,0.2411,0.1181,0.0711,0.0528,0.022145523,0.012732839,0.008960366,0.007262205,0.218954477,0.105367161,0.062139634,0.045537795,0.694404,0.601661,0.562767,0.547069,9
DRAGON_Ina,35.8475,137.96125,683,8,1.330183,1.28605,0.944818,0.133475,0.0739,0.0511,0.04105,0.012259949,0.007967458,0.006439869,0.005646089,0.121215051,0.065932542,0.044660131,0.035403911,0.687018,0.61887,0.588242,0.558327,9
DRAGON_Ina,35.8475,137.96125,683,9,1.3091435,1.2793185,0.9775,0.113425,0.064925,0.0458,0.0372,0.010418316,0.006999827,0.005771938,0.005116553,0.103006684,0.057925173,0.040028062,0.032083447,0.6897385,0.6196375,0.59512,0.582171,10
DRAGON_Ina,35.8475,137.96125,683,10,1.173849,1.104328,0.859743,0.114243,0.06735,0.04895,0.04145,0.010493451,0.007261276,0.006168916,0.005701106,0.103749549,0.060088724,0.042781084,0.035748894,0.681652,0.620007,0.605261,0.61085,21
DRAGON_Ina,35.8475,137.96125,683,11,1.224173,1.15891,0.843605,0.103567,0.065367,0.048133,0.039744,0.009512839,0.007047481,0.006065954,0.00546646,0.094054161,0.058319519,0.042067046,0.03427754,0.677937,0.618018,0.606159,0.602852,31
DRAGON_Ina,35.8475,137.96125,683,12,1.133632,1.027945,0.585924,0.0766,0.047486,0.0346,0.029229,0.007035865,0.005119658,0.00436046,0.004020208,0.069564135,0.042366342,0.03023954,0.025208792,0.663212,0.598743,0.604707,0.618296,17
DRAGON_Kofu,35.678889,138.571534,314,1,1.411514,1.374781,0.862628,0.06935,0.03985,0.0282,0.021867,0.004409268,0.001861934,0.001642355,0.001406225,0.064940732,0.037988066,0.026557645,0.020460775,0.684454,0.630316,0.611993,0.603794,39
DRAGON_Kofu,35.678889,138.571534,314,2,1.3509165,1.387407,0.9190945,0.097327,0.0542,0.040229,0.034246,0.006188044,0.002532417,0.002342918,0.002202294,0.091138956,0.051667583,0.037886082,0.032043706,0.6830795,0.6274805,0.624481,0.6303015,36
DRAGON_Kofu,35.678889,138.571534,314,3,1.043715,1.099512,0.890261,0.190515,0.119129,0.093525,0.0812375,0.012112931,0.00556613,0.005446852,0.005224227,0.178402069,0.11356287,0.088078148,0.076013273,0.70279,0.661233,0.661826,0.6709945,38
DRAGON_Kofu,35.678889,138.571534,314,4,1.2100485,1.264186,1.1173835,0.2215625,0.127525,0.091225,0.079875,0.013665712,0.005616265,0.005114275,0.004702528,0.207475571,0.121566579,0.085912099,0.074738393,0.686322,0.64701,0.64258,0.6466625,32
DRAGON_Kofu,35.678889,138.571534,314,5,1.1249755,1.1982425,1.049828,0.1648,0.1087,0.0884,0.0734625,0.010023377,0.004782156,0.004927064,0.00447343,0.154322027,0.10362115,0.083251626,0.068738268,0.688038,0.649192,0.645551,0.660063,20
DRAGON_Kofu,35.678889,138.571534,314,6,1.5774815,1.6152635,1.325264,0.3303165,0.16475,0.1059,0.083875,0.020383187,0.007697706,0.006517003,0.006046062,0.309314999,0.157052294,0.095636411,0.074822438,0.6947945,0.623543,0.594098,0.58454,10
DRAGON_Kofu,35.678889,138.571534,314,7,1.689772,1.712844,1.349204,0.249933,0.122633,0.076067,0.057933,0.015890724,0.00572985,0.004430106,0.00372556,0.234042276,0.11690315,0.071636894,0.05420744,0.695626,0.631243,0.60576,0.590796,9
DRAGON_Kofu,35.678889,138.571534,314,8,1.731452,1.7369855,1.340217,0.2137625,0.109425,0.0673,0.054675,0.013203422,0.004502983,0.003498245,0.003173057,0.200171494,0.104312275,0.06338048,0.051158956,0.6929275,0.6289435,0.6056785,0.5916485,16
DRAGON_Kofu,35.678889,138.571534,314,9,1.525833,1.619076,1.270707,0.1268,0.066167,0.045533,0.037167,0.008061936,0.003091558,0.002651821,0.002390138,0.118738064,0.063075442,0.042881179,0.034776862,0.70576,0.648472,0.632004,0.635188,9
DRAGON_Kofu,35.678889,138.571534,314,10,1.421229,1.462243,1.192858,0.127662,0.0669,0.0456,0.03695,0.008116742,0.003125806,0.002655723,0.002376183,0.119545258,0.063774194,0.042944277,0.034573817,0.683668,0.617088,0.601929,0.609601,29
DRAGON_Kofu,35.678889,138.571534,314,11,1.4766235,1.467171,1.1148595,0.096845,0.0537085,0.0378,0.0311,0.006157399,0.002509452,0.002201454,0.001999981,0.090687601,0.051199048,0.035598546,0.029100019,0.686039,0.626033,0.6080735,0.606919,42
DRAGON_Kofu,35.678889,138.571534,314,12,1.453388,1.504899,1.062693,0.0825,0.04955,0.0311,0.0253,0.005245345,0.002315152,0.001811249,0.001626994,0.077254655,0.047234848,0.029288751,0.023673006,0.687279,0.624283,0.611129,0.615525,43
DRAGON_Matsumoto,36.251389,137.977832,626,1,1.28455,1.404394,0.839505,0.0747,0.0399,0.0276,0.0234,0.004422767,0.002016286,0.001734874,0.001614061,0.070277233,0.037883714,0.025865126,0.021785939,0.671616,0.622191,0.618361,0.630033,31
DRAGON_Matsumoto,36.251389,137.977832,626,2,1.28907,1.342601,0.86823,0.105875,0.0605,0.043,0.03774,0.006268547,0.003057276,0.002702884,0.002603191,0.099606453,0.057442724,0.040297116,0.035136809,0.674389,0.636854,0.629695,0.635844,39
DRAGON_Matsumoto,36.251389,137.977832,626,3,0.995453,1.022373,0.7650105,0.1945065,0.123825,0.097325,0.0895265,0.011516157,0.00623382,0.006117633,0.006175268,0.182990343,0.11756769,0.091207367,0.083351232,0.702665,0.6639085,0.667979,0.6752475,46
DRAGON_Matsumoto,36.251389,137.977832,626,4,1.083472,1.142103,0.963781,0.22365,0.1304,0.0963,0.083687,0.013241657,0.006518821,0.006049243,0.005642317,0.210408343,0.123810432,0.090246797,0.077914523,0.682688,0.645522,0.653857,0.667453,57
DRAGON_Matsumoto,36.251389,137.977832,626,5,1.228002,1.279374,1.086403,0.17555,0.105929,0.07555,0.06655,0.010393798,0.005352963,0.004748905,0.004590418,0.165156202,0.100576037,0.070801095,0.061959582,0.684516,0.63648,0.635468,0.649461,63
DRAGON_Matsumoto,36.251389,137.977832,626,6,1.473057,1.451144,1.224339,0.2085,0.109257,0.0808,0.068,0.011527613,0.005198633,0.004858906,0.004674363,0.196155329,0.103735862,0.075721092,0.063309565,0.702396,0.638887,0.620289,0.615423,33
DRAGON_Matsumoto,36.251389,137.977832,626,7,1.7346325,1.7141105,1.247046,0.2135165,0.1018875,0.060175,0.04485,0.012641683,0.005148731,0.003782466,0.003093618,0.200874817,0.096738769,0.056392534,0.041756382,0.7017095,0.6352045,0.595822,0.574125,30
DRAGON_Matsumoto,36.251389,137.977832,626,8,1.582553,1.66098,1.190608,0.12878,0.0643,0.0436,0.035267,0.007396915,0.00319877,0.002583454,0.002293485,0.121155316,0.061050696,0.040859401,0.032834389,0.710118,0.664879,0.625651,0.609155,25
DRAGON_Matsumoto,36.251389,137.977832,626,9,1.4412345,1.5003085,1.1562285,0.1074875,0.05733,0.03822,0.03121,0.006364018,0.002897085,0.002402424,0.002152772,0.101123482,0.054432915,0.035817576,0.029057228,0.692381,0.635441,0.6276265,0.6337915,14
DRAGON_Matsumoto,36.251389,137.977832,626,10,1.510898,1.540253,1.090473,0.10205,0.0567,0.0373,0.0297,0.00604208,0.002865249,0.002344595,0.002048616,0.09600792,0.053834751,0.034955405,0.027651384,0.690928,0.64021,0.622078,0.613311,35
DRAGON_Matsumoto,36.251389,137.977832,626,11,1.462405,1.466324,0.969254,0.090175,0.049175,0.034229,0.02882,0.005338996,0.002484985,0.002151559,0.001987917,0.084836004,0.046690015,0.032077441,0.026832083,0.692227,0.639703,0.622413,0.618096,47
DRAGON_Matsumoto,36.251389,137.977832,626,12,1.346965,1.371197,0.809154,0.0727,0.04425,0.0343,0.02904,0.004304353,0.002236107,0.002156022,0.002003092,0.068395647,0.042013893,0.032143978,0.027036908,0.685611,0.646412,0.633685,0.625228,39
DRAGON_Minowa,35.915,137.980741,713,1,1.082372,1.218905,0.4966915,0.0725085,0.0411195,0.0316625,0.028175,0.005211768,0.002818938,0.002646953,0.002448473,0.067296732,0.038300562,0.029015547,0.025726527,0.683883,0.6581415,0.6705575,0.677413,10
DRAGON_Minowa,35.915,137.980741,713,2,1.24223,1.295393,0.850463,0.1226,0.0781,0.0615,0.04965,0.008812246,0.005354127,0.005141339,0.004314701,0.113787754,0.072745873,0.056358661,0.045335299,0.670889,0.620366,0.614248,0.621528,19
DRAGON_Minowa,35.915,137.980741,713,3,0.927682,1.002445,0.731086,0.185,0.1124,0.0848,0.075157,0.013297435,0.007705556,0.007089195,0.006531319,0.171702565,0.104694444,0.077710805,0.068625681,0.700644,0.674216,0.669883,0.676047,13
DRAGON_Minowa,35.915,137.980741,713,4,1.114632,1.177367,0.894069,0.1765,0.11484,0.0885,0.07758,0.012686471,0.0066,0.007398512,0.006741883,0.163813529,0.10696717,0.081101488,0.070838117,0.672995,0.646369,0.654487,0.666746,19
DRAGON_Minowa,35.915,137.980741,713,5,0.93985,1.096836,0.740764,0.1532,0.091875,0.0793,0.0743,0.011011713,0.006200779,0.005959,0.006219,0.142188287,0.085576531,0.072670599,0.067843157,0.692178,0.662597,0.681342,0.682556,9
DRAGON_Minowa,35.915,137.980741,713,6,1.746413,1.75853,1.2533435,0.204528,0.1051055,0.073222,0.060678,0.014230405,0.007205483,0.006121286,0.005163474,0.189826931,0.097900017,0.067100714,0.05540494,0.6924725,0.617573,0.5746585,0.558656,6
DRAGON_Minowa,35.915,137.980741,713,7,1.8734425,1.874735,1.1528225,0.213875,0.097875,0.05745,0.043575,0.015372913,0.006709798,0.004802763,0.003786769,0.198502087,0.091165202,0.052647237,0.039788231,0.696036,0.5972115,0.5521425,0.5256025,12
DRAGON_Minowa,35.915,137.980741,713,8,1.5468575,1.6608775,1.0227625,0.1047835,0.0551465,0.0366865,0.0293765,0.007531631,0.003780556,0.003066955,0.002552886,0.097251869,0.051365944,0.033619545,0.026823614,0.688238,0.62964,0.6078315,0.599628,4
DRAGON_Minowa,35.915,137.980741,713,9,1.611184,1.691965,1.0929505,0.0907835,0.045875,0.0306165,0.0253915,0.006525339,0.00314495,0.002559509,0.002206581,0.084258161,0.04273005,0.028056991,0.023184919,0.692555,0.6334185,0.616769,0.6113185,8
DRAGON_Minowa,35.915,137.980741,713,10,1.409933,1.439744,0.921974,0.0911,0.050933,0.03605,0.0309,0.006548088,0.0034917,0.003013744,0.002685282,0.084551912,0.0474413,0.033036256,0.028214718,0.678001,0.628705,0.621039,0.623447,25
DRAGON_Minowa,35.915,137.980741,713,11,1.430046,1.432888,0.901411,0.09431,0.050983,0.0363,0.0294,0.006778817,0.003495128,0.003034644,0.002554929,0.087531183,0.047487872,0.033265356,0.026845071,0.679362,0.62738,0.615079,0.60723,35
DRAGON_Minowa,35.915,137.980741,713,12,1.383759,1.405907,0.610593,0.067557,0.037138,0.025617,0.020733,0.004855864,0.002545987,0.002141556,0.001801746,0.062701136,0.034592013,0.023475444,0.018931254,0.678307,0.6249,0.610088,0.601507,19
DRAGON_Mt_Haruna,36.475556,138.877794,1359,1,1.2993315,1.2193955,0.3830285,0.0264605,0.01475,0.00895,0.0064,0.009977398,0.009230856,0.006447606,0.004875847,0.016483102,0.005519144,0.002502394,0.001524153,0.709041,0.6313455,0.5888565,0.569526,4
DRAGON_Mt_Haruna,36.475556,138.877794,1359,2,1.253995,1.198798,0.815553,0.1207,0.07705,0.061,0.0494,0.045512063,0.048219486,0.04394458,0.037635443,0.075187937,0.028830514,0.01705542,0.011764557,0.671416,0.633416,0.624686,0.639946,9
DRAGON_Mt_Haruna,36.475556,138.877794,1359,3,0.9855105,1.0261445,0.877168,0.11865,0.0755085,0.056475,0.0485835,0.044739074,0.047254783,0.040684757,0.037013392,0.073910926,0.028253717,0.015790243,0.011570108,0.6745485,0.6444305,0.653031,0.6646235,14
DRAGON_Mt_Haruna,36.475556,138.877794,1359,4,1.169178,1.212457,1.066667,0.1722,0.0964,0.0732,0.06174,0.064931046,0.060329117,0.052733496,0.047036686,0.107268954,0.036070883,0.020466504,0.014703314,0.659289,0.598652,0.610698,0.629188,11
DRAGON_Mt_Haruna,36.475556,138.877794,1359,5,0.8638185,0.9223165,0.834437,0.1716835,0.1126665,0.0937835,0.0862835,0.06473629,0.07050903,0.06756191,0.065735178,0.10694721,0.04215747,0.02622159,0.020548322,0.655809,0.6126265,0.614218,0.6196005,8
DRAGON_Mt_Haruna,36.475556,138.877794,1359,6,1.0203,1.110474,1.018753,0.2705,0.1791,0.1412,0.1276,0.101996794,0.11208449,0.101720897,0.097212198,0.168503206,0.06701551,0.039479103,0.030387802,0.671924,0.656531,0.6635,0.67248,5
DRAGON_Mt_Haruna,36.475556,138.877794,1359,7,0.743936,0.801436,0.638792,0.20825,0.1723,0.16245,0.15835,0.078524334,0.107828909,0.117029459,0.120639119,0.129725666,0.064471091,0.045420541,0.037710881,0.49677,0.531535,0.533165,0.521397,1
DRAGON_Mt_Haruna,36.475556,138.877794,1359,8,1.4668175,1.4884665,1.1562255,0.12665,0.0691865,0.0472165,0.0354335,0.047755615,0.043298345,0.034014906,0.02699505,0.078894385,0.025888155,0.013201594,0.00843845,0.6984995,0.6341905,0.594515,0.5752835,10
DRAGON_Mt_Haruna,36.475556,138.877794,1359,9,1.449258,1.6062995,1.3577055,0.0455665,0.0220835,0.0132165,0.0102165,0.017181652,0.013820312,0.009521206,0.007783452,0.028384848,0.008263188,0.003695294,0.002433048,0.682447,0.6256355,0.610921,0.604115,6
DRAGON_Mt_Haruna,36.475556,138.877794,1359,10,1.2812705,1.316387,0.900394,0.0851415,0.0490835,0.0332415,0.02545,0.032104104,0.030717471,0.023947275,0.01938911,0.053037396,0.018366029,0.009294225,0.00606089,0.684355,0.632943,0.62599,0.6328405,12
DRAGON_Mt_Haruna,36.475556,138.877794,1359,11,1.2509595,1.2261165,0.8725615,0.058237,0.033443,0.0228805,0.0189,0.021959288,0.020929322,0.01648318,0.014398985,0.036277712,0.012513678,0.00639732,0.004501015,0.685696,0.628535,0.6114065,0.60983,18
DRAGON_Mt_Haruna,36.475556,138.877794,1359,12,1.201468,1.14294,0.688617,0.04962,0.032525,0.02502,0.02196,0.018710096,0.020354819,0.018024482,0.01673025,0.030909904,0.012170181,0.006995518,0.00522975,0.698671,0.631293,0.628937,0.636056,11
DRAGON_Smith_Point,29.546111,-94.786969,1,1,1.425502,1.369058,1.183924,0.0635,0.034667,0.024183,0.018383,0.006785023,0.002245617,0.001551092,0.001164903,0.056714977,0.032421383,0.022631908,0.017218097,0.679691,0.603926,0.574816,0.576596,17
DRAGON_Smith_Point,29.546111,-94.786969,1,2,1.468003,1.537258,1.223717,0.0745,0.03516,0.02334,0.01872,0.007960381,0.002277552,0.001497022,0.001186259,0.066539619,0.032882448,0.021842978,0.017533741,0.662548,0.589465,0.573573,0.566118,13
DRAGON_Smith_Point,29.546111,-94.786969,1,3,0.885105,0.970871,0.9403,0.0975,0.066729,0.055114,0.0497,0.010417948,0.004322491,0.003535,0.003149415,0.087082052,0.062406509,0.051579,0.046550585,0.690766,0.653335,0.66316,0.671701,19
DRAGON_Smith_Point,29.546111,-94.786969,1,4,0.7494905,0.8019475,0.809638,0.1679185,0.12459,0.1050335,0.09485,0.017942217,0.008070541,0.006736825,0.006010503,0.149976283,0.116519459,0.098296675,0.088839497,0.7179135,0.6697315,0.6702425,0.677776,12
DRAGON_Smith_Point,29.546111,-94.786969,1,5,1.14809,1.250262,1.23591,0.15884,0.09936,0.0812675,0.07126,0.016972173,0.006436223,0.005212479,0.00451564,0.141867827,0.092923777,0.076055021,0.06674436,0.6858945,0.644101,0.6443555,0.656505,12
DRAGON_Smith_Point,29.546111,-94.786969,1,6,0.945796,1.092307,1.174675,0.1543,0.1055,0.081625,0.07255,0.016487071,0.006833952,0.005235409,0.004597385,0.137812929,0.098666048,0.076389591,0.067952615,0.698571,0.646092,0.653162,0.66415,15
DRAGON_Smith_Point,29.546111,-94.786969,1,7,0.8491015,0.975808,1.1498825,0.0955085,0.0716415,0.0648375,0.0603,0.010205155,0.004640707,0.004158663,0.003821121,0.085303345,0.067000793,0.060678837,0.056478879,0.7230985,0.687007,0.689274,0.6994,22
DRAGON_Smith_Point,29.546111,-94.786969,1,8,0.762052,0.8544455,0.9784815,0.09345,0.0676,0.0583,0.0556,0.009985202,0.004378911,0.003739349,0.003523289,0.083464798,0.063221089,0.054560651,0.052076711,0.715384,0.6858655,0.683812,0.6920755,10
DRAGON_Smith_Point,29.546111,-94.786969,1,9,1.83392,1.825545,1.45249,0.236678,0.111089,0.069378,0.052733,0.025289222,0.00719599,0.004449889,0.003341612,0.211388778,0.10389301,0.064928111,0.049391388,0.692723,0.58611,0.549985,0.546314,15
DRAGON_Smith_Point,29.546111,-94.786969,1,10,1.3289615,1.507656,1.23487,0.08155,0.05045,0.03515,0.02765,0.008713679,0.003267989,0.002254513,0.001752139,0.072836321,0.047182011,0.032895487,0.025897861,0.6940625,0.608673,0.59689,0.6098435,18
DRAGON_Smith_Point,29.546111,-94.786969,1,11,1.375871,1.455137,1.289548,0.074625,0.040827,0.0289625,0.0237785,0.007973737,0.002644642,0.001857648,0.001506808,0.066651263,0.038182358,0.027104852,0.022271692,0.674338,0.6014455,0.591252,0.59702,20
DRAGON_Smith_Point,29.546111,-94.786969,1,12,1.132654,1.188883,0.912907,0.064083,0.034933,0.025367,0.02165,0.006847317,0.002262848,0.001627034,0.001371928,0.057235683,0.032670152,0.023739966,0.020278072,0.701143,0.65776,0.660154,0.671699,7
DRAGON_Smith_Point,29.546244,-94.786969,1,5,1.170537,1.2353825,1.176757,0.321225,0.18155,0.1414,0.12365,0.030839797,0.010631492,0.007711204,0.00629883,0.286901868,0.169789772,0.132330636,0.115814484,0.6997305,0.6372365,0.62301,0.623744,4
DRAGON_Smith_Point,29.546244,-94.786969,1,7,0.330095,0.392393,0.501413,0.2669,0.2272,0.213,0.2056,0.028518465,0.014717288,0.013661772,0.013028566,0.238381535,0.212482712,0.199338228,0.192571434,0.736985,0.715711,0.707396,0.707414,1
DRAGON_Smith_Point,29.546244,-94.786969,1,9,1.528632,1.504725,1.590826,0.1487,0.0818,0.05395,0.0435,0.015803226,0.005298742,0.003460341,0.00275653,0.132811294,0.076501258,0.050489659,0.04074347,0.713793,0.611753,0.583685,0.580822,15
DRAGON_Smith_Point,29.546244,-94.786969,1,10,1.313181,1.324944,1.346916,0.1226,0.0693,0.0508,0.0431,0.013099902,0.004489032,0.003258301,0.002731183,0.109500098,0.064810968,0.047541699,0.040368817,0.758376,0.67969,0.655231,0.655145,1
DRAGON_Suwa,36.045556,138.108754,766,1,1.226721,1.307535,0.58592,0.0468,0.02405,0.0163,0.01285,0.003012286,0.001469854,0.001262275,0.001075985,0.043787714,0.022580146,0.015037725,0.011774015,0.659424,0.574987,0.557634,0.559413,5
