Unnamed: 0,TOI,Planet,TESS_tid,TOI_alias,No. of Planets,TFOPWG_Des,rastr,RA,decstr,Dec,PMRA,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,PMDec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,T0 (HJD or BJD),T0_err,P (day),P_err,T14_hr,T14,T14_hr_err,T14_err,Depth (ppm),Depth,Depth (ppm)_err,Depth_err,Rp_EarthRadii,Rp,Rp_EarthRadii_err,Rp_err,Mp,Mp_err_up,Mp_err_dn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,Teq,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,Tmag,Tmag_err,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,Teff,Teff_err_up,Teff_err_dn,logg*,logg*_err_up,logg*_err_dn,R*,R*_err_up,R*_err_dn,M*,toi_created,rowupdate,a_calc,Teq_Calc,R*/Rp,a_calc/R*,Impact Parameter
816,774.01,774,294301883,294301883.01,1,CP,13h35m01.97s,203.758193,-17d30m12.59s,-17.503496,12.787,2.14,2.14,0.0,1.0,-4.091,0.346,0.346,0.0,1.0,2458573.61485,0.000445,4.465421,0.000174,3.480424,0.145017666667,0.038513,0.00160470833333,17649.008136,1.7649008136,163.85321,0.016385321,14.831256,1.32315603533,0.141178,0.012595057543,,,,472.546657,,,,,1189.134347,,,,,11.304,0.019,284.61649,36.2201,36.2201,0,1,6070.0,53.0,53.0,4.5500002,0.07,0.07,1.17555,0.22184,0.22184,1.45846467134,2019-06-05 19:57:34,2019-06-17 14:58:32,0.0601838678348,1293.42889108,8.64320327007,11.011900321,0.5
817,775.01,775,304042899,304042899.01,1,,10h59m12s,164.799984,-59d14m02.3s,-59.233973,-23.171,1.218,1.218,0.0,1.0,18.893,0.977,0.977,0.0,1.0,2458573.79727,0.003676,12.441782,0.005214,11.268489,0.469520375,0.261803,0.0109084583333,7485.135238,0.7485135238,197.13217,0.019713217,17.462737,1.55792104559,8.490866,0.75750432688,,,,199.650632,,,,,958.710363,,,,,9.5240002,0.018,168.66263,17.207199,17.207199,0,1,6746.0,202.0,202.0,4.41572,0.439532,0.439532,1.2321,0.230434,0.230434,1.62744842493,2019-06-05 19:57:34,2019-07-31 10:32:40,0.123603467224,1026.8980992,7.69387624617,21.577840478,0.5
818,776.01,776,306996324,306996324.01,2,,11h54m18.39s,178.576639,-37d33m09.77s,-37.552715,251.79,2.0,2.0,0.0,1.0,-150.06,2.0,2.0,0.0,1.0,2458572.60452,0.002197,15.655688,0.002991,2.778095,0.115753958333,0.334098,0.01392075,1484.256974,0.1484256974,127.21163,0.012721163,2.157097,0.192443304487,0.623314,0.0556083504327,,,,5.289175,,,,,386.782426,,,,,9.6520004,0.04,39.413952,,,0,1,3806.0,66.0,66.0,4.7357502,0.338566,0.338566,0.545,0.079,0.079,0.242619203131,2019-06-05 19:57:35,2019-07-31 10:32:40,0.0763887985428,490.146105673,27.551064259,30.1478578877,0.764149746478
819,776.02,776,306996324,306996324.02,2,,11h54m18.39s,178.576639,-37d33m09.77s,-37.552715,251.79,2.0,2.0,0.0,1.0,-150.06,2.0,2.0,0.0,1.0,2458571.41538,0.002617,8.243393,0.001963,2.423729,0.100988708333,0.59833,0.0249304166667,1063.236625,0.1063236625,104.27136,0.010427136,1.787437,0.159464448211,1.381766,0.123272905701,,,,12.439687,,,,,478.985219,,,,,9.6520004,0.04,39.413952,,,0,1,3806.0,66.0,66.0,4.7357502,0.338566,0.338566,0.545,0.079,0.079,0.242619203131,2019-06-05 19:57:35,2019-07-31 10:32:40,0.0498102717371,606.989167524,33.2489022326,19.6582878946,0.699736609834
820,777.01,777,334305570,334305570.01,1,,12h12m28.5s,183.118733,-49d00m27.85s,-49.007737,-9.056,0.777,0.777,0.0,1.0,-22.878,0.931,0.931,0.0,1.0,2458575.77921,0.001115,16.603554,0.001553,4.703945,0.195997708333,0.119584,0.00498266666667,2581.758445,0.2581758445,76.90881,0.007690881,7.319194,0.652974752431,1.150153,0.102609777857,,,,208.683121,,,,,969.374476,,,,,9.3549995,0.018,169.04953,13.9845,13.9845,0,1,7199.0,208.0,208.0,4.3586001,0.384488,0.384488,1.3919801,0.213065,0.213065,2.16343438837,2019-06-05 19:57:35,2019-07-31 10:32:40,0.164735980746,1008.9457493,20.7386900187,25.4553294103,0.456393658615
821,778.01,778,335630746,335630746.01,1,,13h17m20.13s,199.333859,-15d16m25.32s,-15.273701,-60.532,0.56,0.56,0.0,1.0,-25.819,0.611,0.611,0.0,1.0,2458569.44834,0.000366,4.633751,0.00011,3.748072,0.156169666667,0.022752,0.000948,7026.105999,0.7026105999,49.316456,0.0049316456,16.043009,1.43126139709,4.912025,0.438221518423,,,,1642.757538,,,,,1623.72739,,,,,8.665,0.018,169.69505,28.9736,28.9736,0,1,6780.0,202.0,202.0,4.0824699,0.654941,0.654941,1.81698,0.556232,0.556232,4.02856469915,2019-06-05 19:57:35,2019-07-31 10:32:40,0.0865522627888,1497.74857539,12.3502535023,10.2459341819,0.5
823,780.01,780,398943781,398943781.01,1,CP,12h42m28.51s,190.618801,-30d38m23.35s,-30.639819,15.628,1.086,1.086,0.0,1.0,11.6,0.344,0.344,0.0,1.0,2458569.85383,0.000252,3.0524,4.9e-05,2.627965,0.109498541667,0.017329,0.000722041666667,21775.494144,2.1775494144,152.41109,0.015241109,12.895124,1.15042590775,0.083871,0.0074824694442,,,,396.121465,,,,,1137.828595,,,,,10.726,0.018,156.56313,9.57831,9.57831,0,1,5546.0,33.0,33.0,4.5300002,0.07,0.07,0.843528,0.0919699,0.0919699,0.672303709053,2019-06-05 19:57:35,2019-06-17 14:58:32,0.0360763547861,1292.97954149,7.13321858903,9.19912305614,0.482410972682
824,781.01,781,413376180,413376180.01,1,CP,11h46m57.32s,176.738833,-22d33m46.84s,-22.56301,-48.175,2.147,2.147,0.0,1.0,1.527,2.147,2.147,0.0,1.0,2458570.77265,0.000491,1.354148,4.4e-05,2.030844,0.0846185,0.041033,0.00170970833333,20960.550395,2.0960550395,287.64078,0.028764078,13.000676,1.15984262646,0.255187,0.022766259256,,,,1026.380225,,,,,1443.599818,,,,,12.669,0.018,329.89401,,,0,1,5140.0,182.0,182.0,4.4712601,2.0035999,2.0035999,0.896714,0.896714,0.896714,0.775400155812,2019-06-05 19:57:36,2019-06-17 14:58:32,0.0220069184109,1581.91752921,7.52141527014,5.27871925961,0.481940704938
825,782.01,782,429358906,429358906.01,1,,12h15m41.09s,183.921203,-18d54m36.5s,-18.910139,-170.94,2.0,2.0,0.0,1.0,-40.09,2.0,2.0,0.0,1.0,2458577.04285,0.002817,16.047204,0.004003,1.709139,0.071214125,0.538583,0.0224409583333,4333.162901,0.4333162901,548.91736,0.054891736,2.003358,0.178727629583,0.982551,0.0876573289321,,,,1.455555,,,,,280.141151,,,,,12.191,0.04,66.258255,,,0,1,3331.0,63.0,63.0,4.9496398,0.399131,0.399131,0.301,0.051,0.051,0.0607186102981,2019-06-05 19:57:36,2019-07-31 10:32:40,0.0489380552612,398.297782045,16.3839827938,34.9706330157,0.942484862058
826,783.01,783,451645081,451645081.01,1,,11h28m37.36s,172.155665,-54d47m03.2s,-54.784223,-118.722,1.919,1.919,0.0,1.0,3.778,1.836,1.836,0.0,1.0,2458573.88078,0.00269,16.233587,0.003796,1.863865,0.0776610416667,0.479615,0.0199839583333,1328.035201,0.1328035201,159.30385,0.015930385,2.442991,0.217949058792,2.810511,0.250736997056,,,,16.388947,,,,,513.165572,,,,,9.8590002,0.02,55.099754,,,0,1,4498.9399,87.0,87.0,4.5,0.19,0.19,0.680812,0.0760632,0.0760632,0.407752661739,2019-06-05 19:57:36,2019-07-31 10:32:40,0.0930425876826,586.754276289,30.3890334543,29.3952975508,0.933771264534
827,784.01,784,460984940,460984940.01,1,,10h37m21.89s,159.341219,-63d39m20.42s,-63.655671,4.13,0.934,0.934,0.0,1.0,-154.667,0.991,0.991,0.0,1.0,2458570.22486,0.003295,2.796723,0.00058,2.502932,0.104288833333,0.316894,0.0132039166667,407.230288,0.0407230288,35.82356,0.003582356,2.008502,0.179186546525,0.620132,0.0553244714069,,,,572.48534,,,,,1247.558277,,,,,8.7049999,0.017,64.564735,2.0617299,2.0617299,0,1,5849.0,190.0,190.0,4.5296998,0.261519,0.261519,0.925099,0.107753,0.107753,0.833884356872,2019-06-05 19:57:36,2019-07-31 10:32:40,0.0365657732571,1418.44240819,50.2258731225,8.50177941451,0.231328034772
829,786.01,786,375059587,375059587.01,1,,06h40m25.01s,100.104212,-63d20m20.8s,-63.339112,5.938,0.943,0.943,0.0,1.0,33.42,0.69,0.69,0.0,1.0,2458326.82357,0.005297,12.669232,0.000557,4.850103,0.202087625,0.559181,0.0232992083333,273.089045,0.0273089045,29.255419,0.0029255419,2.418672,0.215779462932,1.213343,0.108247212062,,,,163.122082,,,,,911.481668,,,,,9.8039999,0.018,179.25806,15.3179,15.3179,0,1,5853.7998,45.218201,45.218201,4.2209902,0.115886,0.115886,1.41145,0.203642,0.203642,2.23470137123,2019-05-24 18:31:13,2019-07-31 10:32:40,0.139052843688,899.195320556,63.6355897491,21.1903270189,0.5
830,787.01,787,350584963,350584963.01,2,,05h48m27.85s,87.116024,-56d00m14.83s,-56.004119,24.161,0.63,0.63,0.0,1.0,1.626,0.876,0.876,0.0,1.0,2458325.8922,0.002142,2.126437,4.7e-05,2.429638,0.101234916667,0.544603,0.0226917916667,134.807363,0.0134807363,15.099315,0.0015099315,1.491995,0.133106878401,2.33879,0.208652868231,,,,2079.771148,,,,,1722.358834,,,,,9.467,0.017,162.43436,10.3044,10.3044,0,1,6623.0,200.0,200.0,4.3835902,0.333554,0.333554,1.25494,0.156767,0.156767,1.69871391853,2019-05-24 18:31:06,2019-07-31 10:32:40,0.0386143100091,1820.39426126,91.7206548502,6.61833275846,0.224712266476
831,788.01,788,349829627,349829627.01,1,,07h34m46.87s,113.695296,-61d14m24.23s,-61.240063,-30.388,0.879,0.879,0.0,1.0,-36.331,0.656,0.656,0.0,1.0,2458329.39433,0.004808,6.487309,0.000233,1.983241,0.0826350416667,0.418544,0.0174393333333,174.000628,0.0174000628,25.166542,0.0025166542,4.425477,0.394814613257,1.4905,0.132973503435,,,,1096.452327,,,,,1467.632052,,,,,8.9630003,0.017,182.46701,7.7867098,7.7867098,0,1,4997.0,172.0,172.0,3.45154,0.335717,0.335717,2.8341999,0.448353,0.448353,11.3676610624,2019-05-24 18:31:03,2019-07-31 10:32:40,0.153064077597,1036.71960248,69.8364158932,11.6162535414,0.902315654639
832,789.01,789,300710077,300710077.01,1,,07h41m04.84s,115.270168,-71d18m13.62s,-71.303784,125.3,2.0,2.0,0.0,1.0,141.67,2.0,2.0,0.0,1.0,2458329.1147,0.002978,5.446722,0.000121,1.582508,0.0659378333333,0.855307,0.0356377916667,928.446038,0.0928446038,132.90834,0.013290834,1.151749,0.10275216344,1.854571,0.165453742528,,,,9.347788,,,,,445.961086,,,,,11.92,0.041,78.820648,,,0,1,3471.0,64.0,64.0,4.87707,0.378264,0.378264,0.373,0.06,0.06,0.100150688876,2019-05-24 18:30:56,2019-07-31 10:32:40,0.0281350680702,609.33820025,35.3152707518,16.2241674741,0.823324032889
833,790.01,790,308994098,308994098.01,1,,08h13m35.47s,123.397788,-64d05m27.27s,-64.090907,-24.552,0.808,0.808,0.0,1.0,48.087,0.791,0.791,0.0,1.0,2458352.50283,0.002053,99.774467,0.001446,10.524435,0.438518125,0.175493,0.00731220833333,1723.533895,0.1723533895,49.286392,0.0049286392,6.690354,0.596873405299,1.104766,0.0985606209296,,,,21.103294,,,,,546.647431,,,,,8.9779997,0.017,168.64334,14.9248,14.9248,0,1,6988.0,205.0,205.0,4.2564902,0.403409,0.403409,1.52746,0.249568,0.249568,2.68697096899,2019-05-24 18:30:58,2019-07-31 10:32:40,0.585293614397,544.282395337,24.8961562262,82.4189774673,0.5
834,791.01,791,306472057,306472057.01,1,,07h53m44.34s,118.434759,-69d42m06.25s,-69.701737,-4.14,1.175,1.175,0.0,1.0,6.808,0.731,0.731,0.0,1.0,2458427.62155,0.002133,139.310742,0.002964,12.009672,0.500403,0.18768,0.00782,4817.612712,0.4817612712,132.46869,0.013246869,9.142083,0.815602016237,1.74041,0.155268980284,,,,8.131327,,,,,430.68536,,,,,10.714,0.018,289.20215,36.066502,36.066502,0,1,6572.0,199.0,199.0,4.3538098,0.434965,0.434965,1.28786,0.243403,0.243403,1.80451374286,2019-05-24 18:30:57,2019-07-31 10:32:40,0.640299238251,449.38001095,15.3615502875,106.939367938,0.5
835,792.01,792,294780517,294780517.01,1,,04h44m58.98s,71.245767,-67d58m51.79s,-67.981052,-6.448,1.237,1.237,0.0,1.0,18.704,1.237,1.237,0.0,1.0,2458416.48392,0.003756,15.649897,0.000765,1.352587,0.0563577916667,0.296588,0.0123578333333,1979.355709,0.1979355709,342.2729,0.03422729,6.183615,0.551665179766,19.937431,1.7786984566,,,,30.631165,,,,,600.012957,,,,,11.66,0.017,216.98,,,0,1,5107.98,125.0,125.0,4.5443001,0.2,0.2,0.835807,0.204047,0.204047,0.658032498636,2019-05-24 18:30:53,2019-07-31 10:32:40,0.106503354532,689.912331739,14.7392408073,27.4082031805,1.02190205606
836,793.01,793,300013921,300013921.01,1,,07h08m32.15s,107.133952,-68d22m07.61s,-68.368781,-4.019,3.996,3.996,0.0,1.0,23.508,2.796,2.796,0.0,1.0,2458362.36752,0.002695,163.987428,0.00363,2.859115,0.119129791667,0.212604,0.0088585,2783.281819,0.2783281819,174.54248,0.017454248,5.464228,0.487485770363,0.813074,0.0725376037113,,,,1.827295,,,,,296.532242,,,,,10.8,0.019,154.69762,,,0,1,5379.0,185.0,185.0,4.5046101,0.302612,0.302612,0.894886,0.12392,0.12392,0.771716878473,2019-05-24 18:30:54,2019-07-31 10:32:40,0.5378149695,334.535583535,17.8587251609,129.267233562,1.01395046757
837,794.01,794,299945285,299945285.01,1,,07h06m39.58s,106.66492,-71d26m48.57s,-71.446825,5.303,0.709,0.709,0.0,1.0,-18.311,0.743,0.743,0.0,1.0,2458392.58094,0.00971,52.391802,0.004726,8.522582,0.355107583333,0.572692,0.0238621666667,468.86187,0.046886187,42.60121,0.004260121,3.29652,0.294095815862,0.625214,0.0557778570791,,,,40.875183,,,,,644.888566,,,,,9.9790001,0.018,209.34023,17.8827,17.8827,0,1,6270.0098,40.066799,40.066799,4.0746698,0.111098,0.111098,1.43156,0.188766,0.188766,2.30970028746,2019-05-24 18:30:53,2019-07-31 10:32:40,0.362215711028,600.98373201,47.3549510826,54.4228161665,0.5
838,795.01,795,278895705,278895705.01,1,,06h43m52.89s,100.970373,-55d38m20.41s,-55.639002,0.343,1.216,1.216,0.0,1.0,13.466,0.703,0.703,0.0,1.0,2458328.59523,0.00271,8.760308,0.000196,1.31654,0.0548558333333,0.44585,0.0185770833333,401.571413,0.0401571413,51.52886,0.005152886,3.045067,0.271662681774,1.697921,0.151478365599,,,,314.631328,,,,,1074.163128,,,,,10.222,0.018,219.74582,21.196899,21.196899,0,1,6168.8799,51.1185,51.1185,4.24191,0.131914,0.131914,1.38499,0.208171,0.208171,2.13816961995,2019-05-24 18:30:48,2019-07-31 10:32:40,0.107143744176,1069.34929051,49.5976771369,16.6396222756,0.966413915809
840,797.01,797,271596225,271596225.01,2,,07h14m15.13s,108.563042,-74d36m11.08s,-74.603077,84.63,2.0,2.0,0.0,1.0,-140.16,2.0,2.0,0.0,1.0,2458326.8195,0.001325,1.800809,2.3e-05,1.171473,0.048811375,0.45515,0.0189645833333,617.898969,0.0617898969,65.56419,0.006556419,1.268556,0.113172985993,1.499768,0.133800339013,,,,74.972468,,,,,750.490504,,,,,11.664,0.04,91.159096,,,0,1,3704.0,64.0,64.0,4.7743101,0.348429,0.348429,0.495,0.074,0.074,0.19382604354,2019-05-24 18:30:45,2019-07-31 10:32:40,0.0167644378662,970.403693255,42.5507390309,7.2846229692,0.817638574036
841,797.02,797,271596225,271596225.02,2,,07h14m15.13s,108.563042,-74d36m11.08s,-74.603077,84.63,2.0,2.0,0.0,1.0,-140.16,2.0,2.0,0.0,1.0,2458327.41232,0.001882,4.140138,6.2e-05,1.013268,0.0422195,0.71005,0.0295854166667,774.279692,0.0774279692,115.19104,0.011519104,1.405931,0.125428762601,3.016285,0.269094923722,,,,24.708083,,,,,568.629665,,,,,11.664,0.04,91.159096,,,0,1,3704.0,64.0,64.0,4.7743101,0.348429,0.348429,0.495,0.074,0.074,0.19382604354,2019-05-24 18:30:45,2019-07-31 10:32:40,0.0292025273122,735.25285426,38.3930614675,12.6893250412,0.942590656953
842,798.01,798,260640693,260640693.01,1,,06h31m16.92s,97.820494,-58d19m13.58s,-58.320438,23.531,3.268,3.268,0.0,1.0,58.968,3.281,3.281,0.0,1.0,2458358.45127,0.005484,95.244779,0.003475,1.879098,0.07829575,0.253912,0.0105796666667,5933.868807,0.5933868807,506.81314,0.050681314,9.332432,0.832583816576,27.596502,2.46199500401,,,,1.130966,,,,,263.016006,,,,,11.908,0.018,121.052,,,0,1,4270.0,173.0,173.0,4.5780802,0.227225,0.227225,0.695669,0.0678055,0.0678055,0.428817847357,2019-05-24 18:30:42,2019-07-31 10:32:40,0.307792656054,309.5091089,8.12866768403,95.1653577569,1.09580251688
843,799.01,799,255685030,255685030.01,1,,06h33m52.59s,98.469119,-52d27m37.08s,-52.4603,26.416,1.163,1.163,0.0,1.0,33.632,0.755,0.755,0.0,1.0,2458439.50724,0.003812,5.544267,0.00037,2.475099,0.103129125,0.836065,0.0348360416667,515.186342,0.0515186342,71.69781,0.007169781,2.178872,0.19438593987,3.452259,0.307989918815,,,,219.025081,,,,,981.16763,,,,,10.543,0.018,159.21745,10.6181,10.6181,0,1,5643.0,188.0,188.0,4.48066,0.30271,0.30271,0.952931,0.131522,0.131522,0.893600484769,2019-05-24 18:30:41,2019-07-31 10:32:40,0.0590496154051,1092.96335791,47.6915337652,13.328427081,0.661754128497
845,801.01,801,177258735,177258735.01,1,,06h48m53.22s,102.221762,-73d17m57.67s,-73.299353,-148.629,0.061,0.061,0.0,1.0,129.84,0.06,0.06,0.0,1.0,2458325.62959,0.001312,0.775701,1.5e-05,1.332089,0.0555037083333,0.074704,0.00311266666667,44.521843,0.0044521843,4.954716,0.0004954716,1.112357,0.0992378445892,0.427177,0.0381101793202,,,,6965.121202,,,,,2329.97853,,,,,7.5289998,0.017,70.146889,1.84762,1.84762,0,1,6283.3901,44.3964,44.3964,,,,1.59093,0.144614,0.144614,2.95473928568,2019-05-24 18:30:36,2019-07-31 10:32:40,0.0237087763551,2481.6375401,155.961869167,3.20539349237,0.727073989157
846,802.01,802,167303382,167303382.01,1,,06h31m56.58s,97.985737,-68d42m42.26s,-68.711738,-56.882,0.082,0.082,0.0,1.0,-449.699,0.084,0.084,0.0,1.0,2458327.40002,0.002161,3.693757,6.6e-05,1.784993,0.0743747083333,0.108579,0.004524125,85.477512,0.0085477512,9.514292,0.0009514292,0.788463,0.0703419573557,0.440892,0.0393337496654,,,,270.12669,,,,,1033.978775,,,,,7.4759002,0.018,,,,0,1,5235.7798,28.559099,28.559099,,,,0.823062,0.0715607,0.0715607,0.63485705881,2019-05-24 18:30:32,2019-07-31 10:32:40,0.0401924100678,1142.34947259,113.831585596,10.5035178969,0.760984815133
848,804.01,804,41227743,41227743.01,1,,06h06m04.75s,91.519783,-69d25m12.86s,-69.420238,-6.6,2.5,2.5,0.0,1.0,15.6,2.4,2.4,0.0,1.0,2458326.28033,0.005212,1.418474,7.2e-05,5.272799,0.219699958333,0.499073,0.0207947083333,139.818334,0.0139818334,16.110313,0.0016110313,1.620801,0.144598180034,1.644368,0.146700686948,,,,2634.931934,,,,,1827.309448,,,,,10.714,0.018,285.647,,,0,1,5988.0,192.0,192.0,4.3067899,2.0039401,2.0039401,1.2216001,1.2216001,1.2216001,1.59527100755,2019-05-24 18:30:15,2019-07-31 10:32:40,0.0288690345928,1878.03443919,82.1884737997,5.08307460069,0.5
851,807.01,807,30853470,30853470.01,1,,05h03m39.82s,75.915905,-66d39m17.75s,-66.65493,45.586,1.243,1.243,0.0,1.0,55.074,1.243,1.243,0.0,1.0,2458327.65501,0.003893,5.270334,0.000176,1.94747,0.0811445833333,0.441047,0.0183769583333,549.501696,0.0549501696,71.4609,0.00714609,1.775317,0.158383174235,2.926902,0.261120706575,,,,82.783718,,,,,769.318156,,,,,11.222,0.018,117.122,,,0,1,4662.0,174.0,174.0,4.5678701,0.2,0.2,0.769242,0.090824,0.090824,0.542184343972,2019-05-24 18:30:07,2019-07-31 10:32:40,0.0483297186732,896.747120545,47.2496535869,13.5137089476,0.78567998645
852,808.01,808,30122649,30122649.01,1,,08h54m59.65s,133.748541,-44d17m19.06s,-44.288627,45.711,2.991,2.991,0.0,1.0,-25.293,1.266,1.266,0.0,1.0,2458526.85586,0.004192,9.736402,0.001739,3.58502,0.149375833333,0.717919,0.0299132916667,732.717165,0.0732717165,80.10558,0.008010558,2.312049,0.206267196003,1.995131,0.177993665804,,,,65.310655,,,,,725.04633,,,,,10.017,0.018,97.14257,5.4415202,5.4415202,0,1,5216.0,183.0,183.0,4.5261302,0.315454,0.315454,0.851943,0.124798,0.124798,0.688057274382,2019-05-24 18:30:07,2019-07-31 10:32:40,0.0787795891889,827.007327088,40.1813993323,19.8896185957,0.363882756425
853,809.01,809,149301575,149301575.01,1,,05h31m55.08s,82.979516,-60d28m36.25s,-60.476736,8.672,0.936,0.936,0.0,1.0,90.487,0.763,0.763,0.0,1.0,2458340.47256,0.008635,183.458919,0.011896,10.764682,0.448528416667,0.878858,0.0366190833333,645.283132,0.0645283132,92.63192,0.009263192,3.379417,0.301491390847,1.013043,0.0903776429655,,,,7.055017,,,,,415.665778,,,,,10.271,0.018,188.17047,14.2086,14.2086,0,1,5804.2998,76.0,76.0,3.8900001,0.12,0.12,1.30725,0.162266,0.162266,1.86854481263,2019-05-24 18:30:26,2019-07-31 10:32:40,0.77827588921,362.690127679,42.1821215027,128.055491709,0.283930083705
854,810.01,810,388106759,388106759.01,1,,04h11m24.96s,62.854016,-69d28m29.57s,-69.47488,-18.22,0.666,0.666,0.0,1.0,13.001,0.669,0.669,0.0,1.0,2458332.27435,0.008019,28.303908,0.001823,5.96737,0.248640416667,1.234079,0.0514199583333,341.356656,0.0341356656,48.07514,0.004807514,2.341861,0.2089268445,2.498984,0.222944419663,,,,56.761456,,,,,700.056564,,,,,10.471,0.018,210.72049,,,0,1,5704.5898,42.9664,42.9664,4.09162,0.115055,0.115055,1.25337,0.16215,0.16215,1.69375928654,2019-05-24 18:31:15,2019-07-31 10:32:40,0.216664628237,661.520674619,58.3619418482,37.1819363275,0.5
855,811.01,811,100757807,100757807.01,1,,05h52m07.27s,88.030312,-32d55m30.28s,-32.925077,15.575,0.656,0.656,0.0,1.0,25.235,0.818,0.818,0.0,1.0,2458438.25267,0.00085,25.17652,0.00012,4.456,0.185666666667,0.139,0.00579166666667,10237.4,1.02374,4.61849,0.000461849,14.3232,1.27783031493,0.956278,0.0853134088679,,,,89.3305,,,,,856.0,,,,,10.856,0.033,279.77307,18.7313,18.7313,0,1,6025.8999,83.0,83.0,4.9200001,0.16,0.16,1.30752,0.201756,0.201756,1.86944544015,2019-02-04 20:26:40,2019-08-16 12:00:13,0.207097369127,730.015621255,9.95450884197,34.0682263069,0.767105705703
856,812.01,812,363914762,363914762.01,1,,05h56m56.56s,89.235658,-49d00m25.02s,-49.006949,0.988,0.648,0.648,0.0,1.0,-1.805,0.864,0.864,0.0,1.0,2458445.32918,0.00094,13.86531,0.00032,6.439,0.268291666667,0.084,0.0035,6689.57,0.668957,0.318231,3.18231e-05,13.5958,1.21293603354,1.13045,0.100851993933,,,,271.291,,,,,1130.0,,,,,10.931,0.018,433.39215,71.7108,71.7108,0,1,6726.0,201.0,201.0,4.1579499,0.474154,0.474154,1.65303,0.343868,0.343868,3.23088660674,2019-03-26 13:55:15,2019-08-16 12:00:13,0.16698090541,1020.32184731,13.2582901901,21.7274799788,0.5
857,813.01,813,55525572,55525572.01,1,,04h50m46.56s,72.694011,-60d54m19.66s,-60.90546,-3.695,0.404,0.404,0.0,1.0,-4.023,0.895,0.895,0.0,1.0,2458454.6598,0.005008,83.899464,0.00719,13.280961,0.553373375,0.440045,0.0183352083333,1195.344117,0.1195344117,75.84957,0.007584957,7.021636,0.626428405745,1.056269,0.0942340083861,,,,31.660136,,,,,604.989648,,,,,9.8199997,0.018,241.78885,22.6623,22.6623,0,1,5823.7002,76.0,76.0,3.77,0.12,0.12,1.93253,0.263188,0.263188,4.65187358063,2019-05-24 18:30:18,2019-07-31 10:32:40,0.626116682914,493.296296702,30.0123142217,69.6870874201,0.5
859,815.01,815,102840239,102840239.01,1,,10h23m29.26s,155.871936,-43d50m05.73s,-43.834926,9.918,0.972,0.972,0.0,1.0,7.565,0.612,0.612,0.0,1.0,2458548.58079,0.00306,11.18395,0.00641,3.251,0.135458333333,0.458,0.0190833333333,1150.63,0.115063,1.42799,0.000142799,2.87091,0.256125434918,0.125852,0.0112277634044,,,,37.6949,,,,,690.0,,,,,9.302,0.018,59.578327,1.17036,1.17036,0,1,4851.0,171.0,171.0,4.4980302,0.303701,0.303701,0.829278,0.117072,0.117072,0.646100885445,2019-06-11 14:45:03,2019-07-31 10:32:40,0.0846129376685,732.211121289,31.4986628765,21.9462292598,0.606661468401
861,817.01,817,30312676,30312676.01,1,,04h57m08.83s,74.286788,-66d23m25.2s,-66.390334,-4.0,2.0,2.0,0.0,1.0,3.7,1.9,1.9,0.0,1.0,2458597.68066,0.00263,1.102445,0.00019,2.993356,0.124723166667,0.340884,0.0142035,1015.393112,0.1015393112,101.08172,0.010108172,7.428088,0.662689624409,5.102638,0.455226871264,,,,35589.563547,,,,,3503.082901,,,,,11.268,0.018,868.20398,,,0,1,8747.0,230.0,230.0,4.0802202,1.32314,1.32314,2.2376699,1.46589,1.46589,6.54923709994,2019-06-17 17:15:50,2019-07-31 10:32:40,0.0390758148171,3191.36498814,32.849633769,3.75608407705,0.5
862,818.01,818,46096489,46096489.01,1,CP,14h18m43.92s,214.683011,-20d16m31.58s,-20.27544,-0.642,1.019,1.019,0.0,1.0,17.651,0.412,0.412,0.0,1.0,2458598.07278,0.00045,3.118536,8.4e-05,2.043274,0.0851364166667,0.024721,0.00103004166667,12242.731322,1.2242731322,140.4948,0.01404948,11.857124,1.05782175038,0.105384,0.00940173075207,,,,481.916973,,,,,1194.985966,,,,,10.576,0.018,207.83626,18.181601,18.181601,0,1,5717.3701,20.9879,20.9879,4.31774,0.0455183,0.0455183,1.2856801,0.178526,0.178526,1.79739481423,2019-06-17 17:15:50,2019-07-31 10:32:40,0.0507911663921,1386.89005812,11.8240188236,8.49725294944,0.807011663508
863,819.01,819,73717937,73717937.01,1,CP,12h48m45.5s,192.189574,-47d36m49.24s,-47.613679,-33.691,1.048,1.048,0.0,1.0,2.188,1.048,1.048,0.0,1.0,2458602.08884,0.001958,16.257799,0.00279,4.970024,0.207084333333,0.207919,0.00866329166667,6613.207764,0.6613207764,270.84854,0.027084854,8.959641,0.799325631189,0.484719,0.0432437327148,,,,72.529638,,,,,744.301043,,,,,11.685,0.018,368.91199,,,0,1,5964.0,192.0,192.0,4.3111401,2.0038099,2.0038099,1.2107,1.2107,1.2107,1.56225503235,2019-06-17 17:15:50,2019-07-31 10:32:40,0.145735378862,828.794327277,14.7352492424,25.8911734516,0.259969949362
